autor,titulo,enlace,categoria_descriptores,vistas_reales,fecha_publicacion,duracion,duracion_segundos,latent_x,latent_y,latent_z,categoria_principal,tags
Grant Abbitt (Gabbitt),Turn Any Photo into a Game Asset (Fast & Easy Blender Tutorial),https://www.youtube.com/watch?v=ZR_X2OhsteQ,Beginner Guides (Beginner Guides),105796,2026-06-10,22:21,1341,0.01,36.07,-0.08,,
Jacob Fory,How to Make a Growth Animation in Blender — Geometry Nodes Tutorial,https://www.youtube.com/watch?v=VDKXSLDqlgg,"Geometry Nodes (Geometry Nodes, 3D Animation & Motion)",105775,2024-08-09,12:42,762,-100.07,68.55,37.84,,
Blender Guru,How to Scatter in Blender 5.0 (Donut Part 7),https://www.youtube.com/watch?v=_-QsGTL7pS0,Beginner Guides (Beginner Guides),104721,2025-12-12,36:44,2204,24.79,40.18,-8.88,,
CGMatter,Blender Shader Nodes (beginner ➤ advanced),https://www.youtube.com/watch?v=HDBZ7CwlfIs,Beginner Guides (Beginner Guides),102944,2024-08-09,01:27:46,5266,12.7,59.42,-12.78,,
Blender Made Easy,Blender Tutorial - Procedural Chainlink Fence (Geometry Nodes),https://www.youtube.com/watch?v=CwOHqH60X-0,Geometry Nodes (Geometry Nodes),101684,2022-08-10,22:03,1323,-88.77,94.92,58.44,,
Void Visuals,How to make Blender Eevee Look Realistic - Indirect Lighting,https://www.youtube.com/watch?v=6R4pnPwCA3U,"Lighting & Environment (Lighting & Environment, Cycles & EEVEE Rendering)",100362,2024-08-09,04:45,285,80.9,-15.72,-54.86,,
Blender Guru,The Basics of Lighting and Rendering in Blender (Donut Finale),https://www.youtube.com/watch?v=WobATxh3i-g,"Beginner Guides (Beginner Guides, Lighting & Environment, Cycles & EEVEE Rendering)",99566,2025-12-12,32:56,1976,91.31,-2.18,-62.09,,
Default Cube,Goodbye Cell Fracture,https://www.youtube.com/watch?v=J4ef32l7beQ,Geometry Nodes (Geometry Nodes),98755,2023-08-10,08:01,481,-114.59,91.26,58.73,,
Pirani Arts,Make Eevee Next Look Like Cycles For All Renders,https://www.youtube.com/watch?v=EJFNHac6fuU,Cycles & EEVEE Rendering (Cycles & EEVEE Rendering),98231,2025-08-09,09:00,540,113.99,3.41,-93.81,,
BornCG,"Let's Learn Blender! #3: Materials, Textures, Nodes, & HDRI's!",https://www.youtube.com/watch?v=5lN4-EPT7mw,"Beginner Guides (Beginner Guides, Shading, Texturing & UVs, Lighting & Environment)",96371,2021-08-10,48:05,2885,42.56,33.96,74.44,,
maoly_studio,HOW TO SCULPT STYLIZED FACE _ Blender Tutorial,https://www.youtube.com/watch?v=5DaLb-d5Ies,3D Modeling & Sculpting (3D Modeling & Sculpting),95635,2025-08-09,35:14,2114,38.09,-86.78,59.03,,
Friedrich,Blender comparison Eevee vs. Cycles | fluid simulation,https://www.youtube.com/watch?v=H_8DBYCPqAs,"Cycles & EEVEE Rendering (Cycles & EEVEE Rendering, Physics & Simulation)",95395,2024-08-09,00:18,18,120.0,-0.67,-86.87,,
Edin Spiegel,How to make EEVEE Next look like Cycles,https://www.youtube.com/watch?v=wGS0xp-XBqw,Cycles & EEVEE Rendering (Cycles & EEVEE Rendering),95358,2025-08-09,04:01,241,112.99,7.31,-91.83,,
Erindale,Select What You Want in Geometry Nodes - Blender Tutorial,https://www.youtube.com/watch?v=p4rwhifXNCw,"3D Modeling & Sculpting (3D Modeling & Sculpting, Geometry Nodes)",94873,2024-08-09,01:14:20,4460,8.71,-73.19,52.05,,
sorry stacy,Creating a 3D character in Blender - Rigging & Weight Painting Tutorial,https://www.youtube.com/watch?v=kssTxoyd_C8,Character Rigging (Character Rigging),94634,2025-08-09,24:52,1492,-47.02,-45.03,2.89,,
Aria Faith Jones,How to get Better Cloth Simulations in Blender,https://www.youtube.com/watch?v=V0ziiFFEbJo,Physics & Simulation (Physics & Simulation),93689,2021-08-10,08:59,539,-60.62,0.84,-103.67,,
Mr. Cheebs,"Better EEVEE Renders - Settings, Lighting, and Other Cool Tricks",https://www.youtube.com/watch?v=88ifDBHhkMY,"Lighting & Environment (Lighting & Environment, Cycles & EEVEE Rendering)",93060,2020-08-10,09:40,580,76.86,-21.12,-61.55,,
BlenderVitals,Regular Shader to Toon Shader in Blender!,https://www.youtube.com/watch?v=bViS42E8Y4M,Beginner Guides (Beginner Guides),92450,2024-08-09,00:42,42,8.86,57.73,-27.83,,
BlenderDude,Blender Geometry Nodes Tutorial - Procedural Cabinet or Furniture,https://www.youtube.com/watch?v=m2FflCg6BTE,Geometry Nodes (Geometry Nodes),92260,2022-08-10,55:21,3321,-88.77,94.92,58.44,,
Ducky 3D,Particle Flow Logo Animation in Blender (Geometry Nodes Tutorial),https://www.youtube.com/watch?v=oC6guqEK9J4,"Geometry Nodes (Geometry Nodes, 3D Animation & Motion, Physics & Simulation)",90207,2025-08-09,15:40,940,-115.51,83.78,29.33,,
Film Stop,Deep Dive Into Everything Nodes Can Do in Blender 4.5,https://www.youtube.com/watch?v=gbTn6OiHZTk,Beginner Guides (Beginner Guides),89039,2025-08-09,19:24,1164,22.04,52.85,-1.42,,
Grant Abbitt (Gabbitt),Draw on 3D Objects in Blender with Grease Pencil (Quick Start Tutorial),https://www.youtube.com/watch?v=wskCvU7_xtc,Beginner Guides (Beginner Guides),87736,2025-11-12,04:57,297,62.38,51.77,24.32,,
J_Roenn,Step up Your Blender Game: Master Cloth Simulations with Object Collisions!,https://www.youtube.com/watch?v=tMRi32Las1U,"Lighting & Environment (Lighting & Environment, Physics & Simulation)",86703,2023-08-10,17:29,1049,65.98,-40.12,-51.22,,
Marble+,"Exciting Blender Physics Showcase | Cloth simulation, Rigid Body and more!",https://www.youtube.com/watch?v=08fHMiVnvQY,"3D Animation & Motion (3D Animation & Motion, Physics & Simulation)",86282,2025-08-09,01:40,100,-54.0,7.39,-56.1,,
Extra 3d,Photorealistic Textures In Blender,https://www.youtube.com/watch?v=aUnpMrAYzGs,"Shading, Texturing & UVs (Shading, Texturing & UVs)",85132,2025-08-09,20:47,1247,58.04,28.77,110.62,,
Ducky 3D,The New Way to Make Abstract models in Geometry Nodes (Blender Tutorial),https://www.youtube.com/watch?v=9Y-GyKBv_GU,Geometry Nodes (Geometry Nodes),83841,2022-08-10,07:04,424,-71.26,116.77,47.78,,
Ducky 3D,SUPER SATISFYING Physics Loop Made in Blender!,https://www.youtube.com/watch?v=C6lF9yv0tXY,"Shading, Texturing & UVs (Shading, Texturing & UVs, Physics & Simulation)",83165,2023-08-10,12:48,768,53.28,33.62,120.0,,
SouthernShotty,Rig Like a PRO in Blender 2024 | Complete Process for Beginners,https://www.youtube.com/watch?v=PDRAH75ci7k,Character Rigging (Character Rigging),81445,2024-08-09,18:23,1103,-68.2,-48.96,6.13,,
Artof JoseVega,Eevee Lighting Tips - Blender,https://www.youtube.com/watch?v=pLMF9lGmhLQ,"Lighting & Environment (Lighting & Environment, Cycles & EEVEE Rendering)",80049,2023-08-10,09:29,569,83.48,-22.13,-57.64,,
Vertex Arcade,Video Game Textures Explained! (Blender 4.0+ Tutorial),https://www.youtube.com/watch?v=53Rdzthjuu0,"Shading, Texturing & UVs (Shading, Texturing & UVs)",79824,2025-08-09,05:28,328,59.9,23.81,108.4,,
cockpitsandboobytraps,"Simple Toon Shader in Blender (with image textures, outlines and color lighting)",https://www.youtube.com/watch?v=zfOxZjKM56c,Lighting & Environment (Lighting & Environment),79718,2023-08-10,04:20,260,64.89,-24.21,-48.5,,
PolygonIsland,Make Eevee Emissions Cast Light - Blender Quick Tips #1,https://www.youtube.com/watch?v=kUcJTYIxIe8,Cycles & EEVEE Rendering (Cycles & EEVEE Rendering),79507,2021-08-10,03:13,193,103.87,2.54,-96.32,,
Grant Abbitt (Gabbitt),Blender 4 for Absolute Beginners - A Comprehensive Guide from Scratch  - Part 2 of 2,https://www.youtube.com/watch?v=QdMrWxOnqnE,Beginner Guides (Beginner Guides),78321,2024-08-09,44:50,2690,55.18,74.14,28.57,,
Grant Abbitt (Gabbitt),Beginner Blender 4.2 Tutorial: Modelling a Low-Poly Well - Part3,https://www.youtube.com/watch?v=yBwV3CLG2uM,"Beginner Guides (Beginner Guides, 3D Modeling & Sculpting)",77344,2025-08-09,13:25,805,83.19,36.04,1.59,,
CBaileyFilm,Beginner Geometry Nodes Blender Tutorial,https://www.youtube.com/watch?v=4yrsAiTdMj4,"Beginner Guides (Beginner Guides, Geometry Nodes)",77000,2025-08-09,27:44,1664,-36.4,30.75,52.52,,
Markom3D,Cloth Simulations - Making a Cape in Blender Tutorial,https://www.youtube.com/watch?v=trqVZqEdw5k,Physics & Simulation (Physics & Simulation),75908,2021-08-10,08:51,531,-60.62,0.81,-103.95,,
KennyPhases,Blender 3D: Cloth-Pull Reveal Object!,https://www.youtube.com/watch?v=NBHxP8ojk9Q,Physics & Simulation (Physics & Simulation),74438,2023-08-10,26:27,1587,-52.92,-2.96,-110.75,,
Grant Abbitt (Gabbitt),The Secret to Creating Stunning Low-Poly Game Optimized Textures - Blender tutorial,https://www.youtube.com/watch?v=Komry1kruHs,Beginner Guides (Beginner Guides),74096,2025-08-09,07:34,454,54.7,51.7,-4.55,,
SouthernShotty,Every Shader Node You NEED to Know in Blender,https://www.youtube.com/watch?v=3-_zyiBk0JI,Beginner Guides (Beginner Guides),72712,2025-11-12,11:27,687,2.99,71.68,1.8,,
Aura Prods,🔥 Geometry Nodes Course - Blender in Spanish 2025,https://www.youtube.com/watch?v=BOIsEYWeXoI,Geometry Nodes (Geometry Nodes),72448,2025-08-09,49:37,2977,-68.57,99.73,45.16,,
Grant Abbitt (Gabbitt),Make a Detailed Sword in Blender :Topology Tips & Hard Surface Techniques,https://www.youtube.com/watch?v=f320TtEpGYQ,3D Modeling & Sculpting (3D Modeling & Sculpting),72023,2025-08-09,40:35,2435,34.43,-119.75,37.3,,
Ryan King Art,Blender Quick Start Guide for Absolute Beginners (Tutorial),https://www.youtube.com/watch?v=LCtVAemG4_M,Beginner Guides (Beginner Guides),71321,2025-08-09,19:29,1169,71.88,53.95,21.98,,
Blender Secrets,Create a Stitches sculpting brush in Blender,https://www.youtube.com/watch?v=QEBM9rGvXZ0,3D Modeling & Sculpting (3D Modeling & Sculpting),71171,2023-08-10,01:06,66,30.47,-102.72,60.52,,
Allen Stark Tutorial,How to Draw & Rig a 2D Stick Figure in Blender __ Fast & Easy!,https://www.youtube.com/watch?v=1yJpVeCBz-g,Character Rigging (Character Rigging),71080,2026-05-11,10:51,651,-47.63,-46.27,14.25,,
Sir Wade Neistadt,Make Your Animation Look GREAT - Maya to Blender Render Workflow,https://www.youtube.com/watch?v=sCqE6W94jks,"Cycles & EEVEE Rendering (Cycles & EEVEE Rendering, 3D Animation & Motion)",68793,2021-08-10,18:45,1125,107.6,17.21,-93.94,,
MK Graphics,Blender 3.1  Rigid Body And Cloth Simulation | Elastic Rope Tutorial,https://www.youtube.com/watch?v=piggGdaVbMk,Physics & Simulation (Physics & Simulation),68233,2022-08-10,12:51,771,-52.02,-8.32,-103.07,,
Gleb Alexandrov,Blender 5.1 EEVEE Feature That Will Blow Your Mind,https://www.youtube.com/watch?v=-tySe8aGI48,"Lighting & Environment (Lighting & Environment, Cycles & EEVEE Rendering)",68091,2026-04-11,03:04,184,86.27,-19.62,-58.86,,
MK Graphics,Cloth Simulation Settings | Blender 3.0 Tutorial,https://www.youtube.com/watch?v=6ZWzEmHsIuM,Physics & Simulation (Physics & Simulation),67801,2022-08-10,24:06,1446,-46.04,2.8,-111.15,,
Kaizen,Blender 3.0 Geometry Nodes Beginner Animation Tutorial,https://www.youtube.com/watch?v=tRuhttgHTS4,"Beginner Guides (Beginner Guides, Geometry Nodes, 3D Animation & Motion)",67032,2022-08-10,15:24,924,-36.98,27.43,38.28,,
Ryan King Art,3d Modeling for Beginners (Blender Tutorial),https://www.youtube.com/watch?v=SAcHh9_ZG6A,3D Modeling & Sculpting (3D Modeling & Sculpting),65621,2026-01-11,01:40:18,6018,37.14,-94.94,45.37,,
Poly Flo,Rig and Animate Character in 7 Minutes Blender 3.3,https://www.youtube.com/watch?v=SqnhLzPw8Kc,"Character Rigging (Character Rigging, 3D Animation & Motion)",63982,2023-08-10,10:37,637,-55.35,-32.25,1.66,,
BlenderDude,Proximity Growth - Blender Geometry Nodes 3.0 Tutorial,https://www.youtube.com/watch?v=CWomo4_E6l8,Geometry Nodes (Geometry Nodes),63739,2022-08-10,10:20,620,-83.94,77.78,48.05,,
Digitalist,8 Lighting Tricks I Wish I Knew Earlier (Blender Product Lighting Tutorial),https://www.youtube.com/watch?v=ZYk3OOf-gBk,Lighting & Environment (Lighting & Environment),62510,2025-08-09,10:35,635,71.79,-21.23,-43.74,,
cha,Stippled Shading in Blender // NPR Shaders Ep 1,https://www.youtube.com/watch?v=SLVihigKl_o,"Shading, Texturing & UVs (Shading, Texturing & UVs)",62001,2023-08-10,01:07,67,56.94,33.38,109.91,,
Grant Abbitt (Gabbitt),EDGE LOOPS & TOPOLOGY FLOW - Master Blender - Skill Building Exercises,https://www.youtube.com/watch?v=7lN3DzD95a8,3D Modeling & Sculpting (3D Modeling & Sculpting),61823,2025-08-09,09:52,592,31.02,-120.0,61.41,,
Grant Abbitt (Gabbitt),Top Tips for Making Game Assets & Packs - Blender 3,https://www.youtube.com/watch?v=Cdh2IZmW5ZQ,Beginner Guides (Beginner Guides),60551,2024-08-09,07:17,437,34.87,60.38,-27.18,,
Grant Abbitt (Gabbitt),Master Blender in 2025 - Skill Building Exercises,https://www.youtube.com/watch?v=LpCVvUFGg3s,Beginner Guides (Beginner Guides),60110,2025-08-09,09:38,578,42.85,42.95,-41.3,,
Default Cube,Procedural Cell Fracture Blender Geometry Nodes,https://www.youtube.com/watch?v=Y5huIOyQq_0,Geometry Nodes (Geometry Nodes),59446,2022-08-10,07:53,473,-114.06,91.28,58.64,,
Grant Abbitt (Gabbitt),A Simple Way to Sculpt Better Faces in Blender 5,https://www.youtube.com/watch?v=Lgg39sZF0kI,3D Modeling & Sculpting (3D Modeling & Sculpting),58737,2026-02-10,28:17,1697,57.38,-98.5,59.51,,
Default Cube,GEOMETRY NODES. YES!!!!!!!!,https://www.youtube.com/watch?v=nsepWhTPYYA,Geometry Nodes (Geometry Nodes),58708,2021-08-10,08:15,495,-84.44,97.73,50.96,,
The Blenderender,Eevee Vs Eevee NEXT Vs Cycles: An In-Depth Comparison,https://www.youtube.com/watch?v=Enggo_nqDHs,"Lighting & Environment (Lighting & Environment, Cycles & EEVEE Rendering)",58704,2024-08-09,03:41,221,91.2,-18.18,-63.74,,
5 Minutes Blender,Pseudo Rigid Body Objects Falling On Cloth | A Realistic Collision With Cloth Physics & Soft Body,https://www.youtube.com/watch?v=9m1RcagR9sw,Physics & Simulation (Physics & Simulation),58024,2023-08-10,06:54,414,-63.34,-14.54,-99.73,,
The Blenderender,The Only Product Lighting Video You'll Ever Need (Blender Tutorial),https://www.youtube.com/watch?v=yPekIQMoKYM,Lighting & Environment (Lighting & Environment),56938,2024-08-09,16:40,1000,76.13,-23.45,-41.4,,
Grant Abbitt (Gabbitt),Blender 5 for Beginners: Model Any LOW POLY ANIMAL (Detailed Follow-Along Guide!),https://www.youtube.com/watch?v=F_JK9eaYYTQ,Beginner Guides (Beginner Guides),56682,2025-12-12,35:59,2159,56.51,57.95,5.54,,
Pierrick Picaut,Must Have FREE Rigs for Blender Animation,https://www.youtube.com/watch?v=5Toh80v2DFk,3D Animation & Motion (3D Animation & Motion),56657,2025-09-13,13:11,791,-47.05,10.13,-37.31,,
Into Animation,Simple Squash and Stretch | Blender Rigging Tutorial,https://www.youtube.com/watch?v=mqfFzrrgGh4,Character Rigging (Character Rigging),56551,2025-08-09,26:47,1607,-51.41,-51.37,-0.38,,
Gleb Alexandrov,How to Render REALISM in Seconds with EEVEE | Blender 5 Course,https://www.youtube.com/watch?v=b5uoGkXB5Hc,"Lighting & Environment (Lighting & Environment, Cycles & EEVEE Rendering)",56546,2026-01-11,04:51,291,85.21,-23.63,-63.22,,
Grant Abbitt (Gabbitt),The Secret to Modeling Anything in Blender 3D,https://www.youtube.com/watch?v=JxCVpRMa6k4,3D Modeling & Sculpting (3D Modeling & Sculpting),56184,2025-09-13,19:52,1192,27.11,-98.35,48.21,,
Martin VDA,Create a Full 2D Rig in Blender… In About 10 Minutes,https://www.youtube.com/watch?v=CQKQk0qw5W8,Character Rigging (Character Rigging),54021,2025-12-12,14:09,849,-52.17,-41.24,12.12,,
Ryan King Art,Sculpting a Cute Character in Blender for Complete Beginners,https://www.youtube.com/watch?v=mgHsZZiyd54,"Beginner Guides (Beginner Guides, 3D Modeling & Sculpting)",53321,2025-12-12,45:52,2752,104.58,51.67,5.69,,
Poole,Rigging Basics and Using Rigify in Blender for Beginners,https://www.youtube.com/watch?v=MhQMLMQMZJ0,"Beginner Guides (Beginner Guides, Character Rigging)",52399,2026-02-10,45:53,2753,-27.34,-28.82,-2.34,,
Grant Abbitt (Gabbitt),"The Easiest Way to Texture in Blender (Adaptive, No UV Unwrapping)",https://www.youtube.com/watch?v=AMnMbxEwa7Q,"Shading, Texturing & UVs (Shading, Texturing & UVs)",52281,2026-02-10,06:46,406,69.05,30.59,101.65,,
Grant Abbitt (Gabbitt),You’re Probably Learning 3D in the Wrong Order,https://www.youtube.com/watch?v=jxrOk1HNrpw,"Beginner Guides (Beginner Guides, 3D Modeling & Sculpting)",51816,2026-03-12,09:17,557,106.81,31.79,-4.02,,
CGDive (Blender Rigging Tuts),Blender 5.2: NEW Rigging and Animation Features,https://www.youtube.com/watch?v=cERh1l2RtfU,"Character Rigging (Character Rigging, 3D Animation & Motion)",51077,2026-07-10,15:57,957,-57.06,-36.76,-10.81,,
Mr. Cheebs,Skin Wrinkling with Cloth and Soft Bodies in Blender!,https://www.youtube.com/watch?v=YDrbyITWMGU,Physics & Simulation (Physics & Simulation),49427,2020-08-10,04:08,248,-62.22,-8.75,-115.91,,
MWSculpts,Complete Beginners Digital Sculpting For 3D Print - Part 1 - Blender 3,https://www.youtube.com/watch?v=OYfAHZ8mjCY,"3D Modeling & Sculpting (3D Modeling & Sculpting, Character Rigging)",48860,2022-08-10,08:51,531,44.66,-81.29,29.67,,
CGMatter,SIMULATION NODES - HOW!?,https://www.youtube.com/watch?v=0p_Rds5w01U,"Beginner Guides (Beginner Guides, Physics & Simulation)",48215,2023-08-10,15:45,945,-28.15,19.8,-100.97,,
Yesway™,How to Understand Geometry Nodes | Blender for Beginners,https://www.youtube.com/watch?v=ETOXG3qdMKg,Geometry Nodes (Geometry Nodes),47598,2025-08-09,06:37,397,-98.28,83.06,57.98,,
Small Robot Studio,"Blender 3D Eevee, SSGI, Cycles & Redshift Render Comparison",https://www.youtube.com/watch?v=ljkaCQIXs_I,Cycles & EEVEE Rendering (Cycles & EEVEE Rendering),47128,2021-08-10,19:43,1183,110.43,10.0,-85.65,,
The Goose Tavern,How I made this 2D+3D animation in Blender,https://www.youtube.com/watch?v=sHgz4umYUYA,3D Animation & Motion (3D Animation & Motion),47089,2025-08-09,17:22,1042,-55.42,10.75,-39.19,,
Noel-3D,How to Create Realistic Interior Lighting and Rendering in Blender 3.0+ Eevee,https://www.youtube.com/watch?v=hF3DbmPJZSI,"Lighting & Environment (Lighting & Environment, Cycles & EEVEE Rendering)",46368,2023-08-10,37:40,2260,87.5,-15.46,-54.2,,
CG Boost,Change Your Lighting Without Re-Rendering | Blender Light Groups Tutorial #b3d,https://www.youtube.com/watch?v=IjFXi2axl-8,"Lighting & Environment (Lighting & Environment, Cycles & EEVEE Rendering)",45666,2025-08-09,10:53,653,90.89,-22.89,-52.92,,
Bad Decisions Studio,Blender Guru: The Story Behind Blender's Donut Tutorial | Bad Decisions Podcast #35,https://www.youtube.com/watch?v=vb1uZf4n9Vg,Beginner Guides (Beginner Guides),45653,2024-08-09,01:51:39,6699,34.79,22.14,-16.58,,
CGMatter,Blender Procedural Terracotta Tiles (for roofs!) - Geometry Nodes,https://www.youtube.com/watch?v=h-0b6oMasiE,Geometry Nodes (Geometry Nodes),43918,2023-08-10,18:09,1089,-82.81,97.12,59.46,,
blenderian,How to make Volumetric Lighting for Eevee and Cycles in Blender,https://www.youtube.com/watch?v=zc6NMOlnWNU,"Lighting & Environment (Lighting & Environment, Cycles & EEVEE Rendering)",42922,2023-08-10,02:40,160,81.91,-16.1,-60.0,,
Default Cube,Solving fracture once and for all,https://www.youtube.com/watch?v=brpBEtw7y_g,"Geometry Nodes (Geometry Nodes, Physics & Simulation)",42362,2026-04-11,07:25,445,-120.0,93.62,28.79,,
BornCG,"Let's Learn Blender! #10: Lights, Shadows, & Rendering in EEVEE!",https://www.youtube.com/watch?v=LuNiMbJEreo,Cycles & EEVEE Rendering (Cycles & EEVEE Rendering),42175,2022-08-10,48:11,2891,99.3,-1.71,-91.7,,
MK Graphics,Rigging & Animating a Robotic Arm | Blender 4.5 Tutorial,https://www.youtube.com/watch?v=QqOShvk4Ne8,"Character Rigging (Character Rigging, 3D Animation & Motion)",41800,2025-10-13,17:33,1053,-54.74,-38.44,-4.83,,
iMeshh 3D Models,Fix This Blender 4.2 Common Blender Lighting Problem NOW! 10 second renders!,https://www.youtube.com/watch?v=SOaEzZaJvsA,Lighting & Environment (Lighting & Environment),41229,2025-08-09,13:26,806,69.24,-28.4,-52.87,,
The Blenderender,How To Master Lighting in Blender Fast | 1 Hour Full Course [FREE],https://www.youtube.com/watch?v=oS254f9aEkE,Lighting & Environment (Lighting & Environment),41218,2025-08-09,01:02:56,3776,74.74,-35.66,-54.44,,
GavinDotJS,Intro to ALL THE NODES | Blender Geometry Nodes,https://www.youtube.com/watch?v=O9BcI4flld0,"Beginner Guides (Beginner Guides, Geometry Nodes)",38945,2024-08-09,10:28,628,-42.87,42.22,48.23,,
Ryan King Art,How to Make Low Poly Animals in Blender (Beginner Tutorial),https://www.youtube.com/watch?v=_eqb5BtYMqA,Beginner Guides (Beginner Guides),38886,2025-10-13,01:43:07,6187,51.82,49.31,3.78,,
Grant Abbitt (Gabbitt),The Right Way to Learn Blender in 2026,https://www.youtube.com/watch?v=R1NuvJlzZuY,Beginner Guides (Beginner Guides),38531,2026-02-10,07:54,474,22.27,28.05,11.57,,
Ryan King Art,How to Mix Materials Together with Texture Painting (Blender),https://www.youtube.com/watch?v=opO9ByUaygk,"Shading, Texturing & UVs (Shading, Texturing & UVs)",37168,2025-08-09,09:33,573,64.13,40.06,104.26,,
harry blends,A guide to blender’s geometry node editor,https://www.youtube.com/watch?v=R8B7Cen8FTI,Geometry Nodes (Geometry Nodes),36662,2025-08-09,16:39,999,-67.96,81.54,61.84,,
CGMatter,physics with geometry nodes,https://www.youtube.com/watch?v=c_VEyNAQ4II,"Geometry Nodes (Geometry Nodes, Physics & Simulation)",36397,2024-08-09,09:42,582,-119.15,93.46,28.41,,
Ducky 3D,Powerful Light Trails in Blender 4.5 (tutorial),https://www.youtube.com/watch?v=965bgIUHoxA,Geometry Nodes (Geometry Nodes),36233,2025-10-13,23:26,1406,-99.68,85.97,71.91,,
Grant Abbitt (Gabbitt),15 Minutes - One Texture,https://www.youtube.com/watch?v=Y3vcFgutFMI,"Shading, Texturing & UVs (Shading, Texturing & UVs)",35265,2026-03-12,05:15,315,63.12,40.97,113.1,,
Ducky 3D,10 Minute Tutorial - Organic Cell Effect In Geometry Nodes (Blender Tutorial),https://www.youtube.com/watch?v=5ltTn77WaFo,"Geometry Nodes (Geometry Nodes, 3D Animation & Motion)",35178,2025-08-09,10:03,603,-102.75,69.84,33.84,,
Ryan King Art,Customizable Brick Wall - Geometry Nodes (Blender Tutorial),https://www.youtube.com/watch?v=oE3GqhSd3NA,"Geometry Nodes (Geometry Nodes, Shading, Texturing & UVs)",33961,2024-08-09,53:33,3213,-101.2,62.01,55.59,,
Grant Abbitt (Gabbitt),Blender Just Got SO Much Easier (New Built-In Assets!),https://www.youtube.com/watch?v=An5ft5nXzmk,Beginner Guides (Beginner Guides),33798,2026-08-02,01:52,112,20.21,84.38,9.1,,
CGMatter,NEW node in 5.2 - Raycast node,https://www.youtube.com/watch?v=sWXBdY_TECQ,Beginner Guides (Beginner Guides),33086,2026-03-12,11:05,665,0.12,61.96,-0.21,,
Grant Abbitt (Gabbitt),Master Blender - Skill Building Exercises - lvl 4 - Axe,https://www.youtube.com/watch?v=CYgPAPwYo-g,Beginner Guides (Beginner Guides),32616,2025-08-09,12:41,761,42.85,42.94,-41.29,,
rileyb3d,The Ultimate Beginner's Guide to Texturing in Blender,https://www.youtube.com/watch?v=hmn958TbREY,"Beginner Guides (Beginner Guides, Shading, Texturing & UVs)",31745,2025-08-09,01:00:52,3652,56.04,40.81,77.73,,
Deayan Studios,Demystifying Geometry Nodes: The Ultimate Guide to Mastering Blender's Procedural Power,https://www.youtube.com/watch?v=WbrjlYM0Qno,Geometry Nodes (Geometry Nodes),31468,2025-08-09,40:29,2429,-76.53,97.85,76.03,,
CGMatter and Default Cube,Blender 5.0 Fur (Geometry Nodes),https://www.youtube.com/watch?v=yrUiVsdImLI,Geometry Nodes (Geometry Nodes),31277,2025-12-12,12:00,720,-80.38,93.7,52.29,,
Grant Abbitt (Gabbitt),Blender 5 Complete Beginners Guide   FREE COURSE   Part 7   the street,https://www.youtube.com/watch?v=ctBx6OQ4Ljg,Beginner Guides (Beginner Guides),31140,2025-12-12,14:13,853,0.01,80.77,-19.5,,
Architecture Topics,Eevee Realistic Lighting in blender - Beginner guide,https://www.youtube.com/watch?v=nr1MamBKAec,"Beginner Guides (Beginner Guides, Lighting & Environment, Cycles & EEVEE Rendering)",31050,2021-08-10,09:33,573,91.18,-1.71,-61.83,,
Matton3D,How to Export Cloth/Soft Body Simulations From Blender,https://www.youtube.com/watch?v=e2UdswP78W0,Physics & Simulation (Physics & Simulation),30767,2023-08-10,02:43,163,-61.29,-6.78,-102.12,,
Poly Flo,Rig and Animate Character in 15 Minutes with Blender 4.2,https://www.youtube.com/watch?v=U1yL9qKlgKM,"Beginner Guides (Beginner Guides, Character Rigging, 3D Animation & Motion)",30505,2025-08-09,16:04,964,-42.94,-15.95,-3.94,,
CGMatter and Default Cube,Blender 5.0 Fluid-like Particle Simulation,https://www.youtube.com/watch?v=jbXaFtq52Mw,Physics & Simulation (Physics & Simulation),29999,2025-11-12,14:29,869,-37.24,4.69,-108.0,,
Default Cube,Blender - Procedural Modeling (with GEOMETRY NODES),https://www.youtube.com/watch?v=iYQ1zbNlShc,"3D Modeling & Sculpting (3D Modeling & Sculpting, Geometry Nodes)",29352,2022-08-10,18:46,1126,8.7,-73.19,52.05,,
Gleb Alexandrov,High-key Lighting in Eevee | Blender Lighting Tutorial,https://www.youtube.com/watch?v=CFXK8j117ko,"Lighting & Environment (Lighting & Environment, Cycles & EEVEE Rendering)",28868,2023-08-10,31:20,1880,82.28,-21.65,-55.32,,
CGMatter,How I Make The Impossible (with blender geometry nodes),https://www.youtube.com/watch?v=YYqR3gfJkqg,Geometry Nodes (Geometry Nodes),28860,2022-08-10,07:22,442,-82.33,99.36,43.99,,
Kai🔸,Make Things Look Handcrafted in Blender (Blender Geometry Nodes Tutorial),https://www.youtube.com/watch?v=EJEot0AAHHk,Geometry Nodes (Geometry Nodes),28774,2025-08-09,13:06,786,-85.74,99.39,33.46,,
Keelan Jon,Sculpt Anything With These 5 Brushes - Blender Beginner Sculpting Tips,https://www.youtube.com/watch?v=30cJldycSIg,"Beginner Guides (Beginner Guides, 3D Modeling & Sculpting)",28666,2025-09-13,06:56,416,113.35,39.44,7.89,,
RADIUM,"I spent a year in Blender's Geo Nodes, Here is what I learned",https://www.youtube.com/watch?v=WrLCzL-SYR4,Geometry Nodes (Geometry Nodes),27634,2026-02-10,08:16,496,-75.12,111.13,64.74,,
