autor,titulo,enlace,categoria_descriptores,vistas_reales,fecha_publicacion,latent_x,latent_y,latent_z
Cody A Banks,How to use the Pathfinder tool in Adobe Illustrator,https://www.youtube.com/watch?v=poSf_CWWico,"Beginner Guides (Beginner Guides, Vector Illustration & Drawing, Shape Builder & Pathfinder)",43030,2024-08-09,41.36,-42.9,-6.22
Quick Learn Studio,How to Create 3D Text Effect in #adobeillustrator  #illustrator #illustratortutorial,https://www.youtube.com/watch?v=tpDSayMmRy8,"Typography & Text Effects (Typography & Text Effects, 3D & Inflation Effects)",42022,2025-08-09,-82.28,37.12,21.42
Spoon Graphics,Illustrator Text Effect Tutorial: ‘Futuristic Gradient Speed Lines’,https://www.youtube.com/watch?v=Sx8hQboitng,Typography & Text Effects (Typography & Text Effects),41713,2021-08-10,-81.06,85.13,8.99
P A N T E R,Wave Text Effect | Illustrator Tutorial,https://www.youtube.com/watch?v=taXFFHSrD-E,Typography & Text Effects (Typography & Text Effects),41641,2022-08-10,-34.87,56.33,7.23
Dom Designs,Adobe Illustrator Tutorial - How to Create Cute Character Designs,https://www.youtube.com/watch?v=rQAc9kxJWM8,Vector Illustration & Drawing (Vector Illustration & Drawing),40993,2024-08-09,41.6,-11.23,62.29
Spoon Graphics,Create a Colourful Stacked Text Effect With This Illustrator Blend Tool Trick,https://www.youtube.com/watch?v=CiAE5-3SrQs,Typography & Text Effects (Typography & Text Effects),40550,2022-08-10,-66.46,66.08,-24.9
Satori Graphics,7 Adobe Illustrator Hacks That Changed EVERYTHING For Me!,https://www.youtube.com/watch?v=jFEpsuVf3Hg,Beginner Guides (Beginner Guides),40001,2023-08-10,62.18,55.88,-46.02
Will Paterson,Adobe Illustrator CS6 CC Tutorial *BEGINNER* - Selection Tool,https://www.youtube.com/watch?v=hnP47cwwsfs,Beginner Guides (Beginner Guides),39532,2014-08-12,89.58,34.58,3.45
Spoon Graphics,Illustrator Tutorial: Retro Text Effect with Concentric Stripes,https://www.youtube.com/watch?v=NCO4Q_CAohA,Typography & Text Effects (Typography & Text Effects),39423,2020-08-10,-34.85,58.08,-9.31
Zero2Graphic,How to Cardboard Box Template Design in Adobe Illustrator CC | Packaging Design Tutorials,https://www.youtube.com/watch?v=hMvOveV-xqQ,Packaging & Label Design (Packaging & Label Design),39037,2022-08-10,-86.37,-16.19,-62.51
Satori Graphics,How To MASTER Adobe Illustrator In 1 Hour!!,https://www.youtube.com/watch?v=6eX3C4tDYi8,Beginner Guides (Beginner Guides),38529,2024-08-09,48.52,48.33,-15.91
Envato Tuts+,20 illustrator mistakes to avoid in 2026 (and pro tips for nailing your workflow),https://www.youtube.com/watch?v=Vj2bWi9_AoA,Beginner Guides (Beginner Guides),37621,2026-02-10,22.12,25.17,37.44
iamrealism,How to Make 3D Inflated Text Effect in Illustrator,https://www.youtube.com/watch?v=461YLwbRhYs,"Typography & Text Effects (Typography & Text Effects, 3D & Inflation Effects)",37516,2024-08-09,-87.75,9.49,30.0
Spoon Graphics,How to Create a Vintage Rusty Metal Sign Using Illustrator & Photoshop,https://www.youtube.com/watch?v=MwTOvPaLUZA,Beginner Guides (Beginner Guides),36758,2019-08-11,107.69,59.87,24.49
Satori Graphics,Contemporary Logo Design Illustrator Tutorial | Satori Graphics,https://www.youtube.com/watch?v=DYga2bAgrKQ,Logo Design & Branding (Logo Design & Branding),36442,2017-08-11,23.74,-24.36,-103.66
Spoon Graphics,Vector Ninja Characters Beginner Illustrator Tutorial,https://www.youtube.com/watch?v=h4FQu3Ojqrw,"Beginner Guides (Beginner Guides, Vector Illustration & Drawing)",35911,2019-08-11,11.46,-23.15,9.93
RaniBr Studio,Can You Build a Food Box in Illustrator? Watch This!,https://www.youtube.com/watch?v=PtbKdwbt4iE,Beginner Guides (Beginner Guides),35813,2024-08-09,115.27,30.37,2.05
Spoon Graphics,Retro/Vintage Industrial Logo Design Tutorial (+ FREE Textures!),https://www.youtube.com/watch?v=bMUavEQHb9Y,"Logo Design & Branding (Logo Design & Branding, Typography & Text Effects)",35755,2022-08-10,26.25,-0.89,-108.91
RichGraphics,Chrome Text Effect in Adobe Illustrator - 80s Style Tutorial,https://www.youtube.com/watch?v=QONkp2MZoUA,Typography & Text Effects (Typography & Text Effects),35541,2019-08-11,-15.31,56.25,-2.0
Dansky,"The ""clock method"" makes Illustrator's Pen Tool easy",https://www.youtube.com/watch?v=kLd1JvTa9Gk,Pen Tool & Precise Paths (Pen Tool & Precise Paths),35470,2026-05-11,51.77,-97.65,18.88
Vector Art Academy | Illustrator Tutorials by Kat,"Advanced Shading in Adobe Illustrator Using Layered Shapes, Blend Modes & Gradients - File Deep Dive",https://www.youtube.com/watch?v=O7rp0xQV504,Vector Illustration & Drawing (Vector Illustration & Drawing),34747,2024-08-09,-39.34,-34.5,91.34
Uvaish The Graphic Designer,Bag deicut Design in illustrator | Packaging Bag Deicut & Dieline,https://www.youtube.com/watch?v=H0trTS-22PE,Packaging & Label Design (Packaging & Label Design),34587,2023-08-10,-120.0,6.55,-54.42
Jin Tsubota,How to Create Smooth Curves with the Illustrator Pen Tool,https://www.youtube.com/watch?v=PM6TBDFHIas,Pen Tool & Precise Paths (Pen Tool & Precise Paths),34264,2014-08-12,35.08,-89.89,27.63
The Idea Refinery,Exercise 1 - Recreate a Logo with the Pen Tool in Illustrator,https://www.youtube.com/watch?v=VI712ANImM0,"Pen Tool & Precise Paths (Pen Tool & Precise Paths, Logo Design & Branding)",33388,2020-08-10,57.96,-117.84,27.73
Spoon Graphics,Adobe Illustrator Tutorial: Sketch to Vector Cartoon Character Illustration,https://www.youtube.com/watch?v=wTtgJFnbxOg,Vector Illustration & Drawing (Vector Illustration & Drawing),32999,2022-08-10,34.42,-2.96,83.65
Dansky,This free Illustrator plugin is incredible!,https://www.youtube.com/watch?v=5cf8wzs__GI,Beginner Guides (Beginner Guides),32782,2026-08-01,22.27,13.87,-11.48
Just your Design,Create Amazing Logos with These 15 Adobe Illustrator Tools💥,https://www.youtube.com/watch?v=GcCJ6C57_WU,Beginner Guides (Beginner Guides),32599,2025-08-09,54.9,46.49,32.42
Zero2Graphic,How to Pizza Box Template Design in Adobe Illustrator 2023,https://www.youtube.com/watch?v=9TE8HSorb0w,Packaging & Label Design (Packaging & Label Design),31947,2024-08-09,-65.42,-9.33,-67.88
Will Paterson,Adobe Illustrator CC Tutorial - Pen Tool,https://www.youtube.com/watch?v=oyHkSyMCsrI,Pen Tool & Precise Paths (Pen Tool & Precise Paths),31446,2014-08-12,65.65,-98.73,29.56
Michael Masters,Pathfinder Tutorial for Beginners | Adobe Illustrator,https://www.youtube.com/watch?v=cjg5Puf554U,Shape Builder & Pathfinder (Shape Builder & Pathfinder),28978,2019-08-11,31.73,-47.15,-26.81
Envato Tuts+,How to Create a Pop Art Text Effect in Illustrator,https://www.youtube.com/watch?v=Nudqok7kk2w,Typography & Text Effects (Typography & Text Effects),28747,2023-08-10,-79.43,62.91,-2.14
Graphic sid,How To Make 3D Inflated Effect In Adobe Illustrator | Illustrator 3D Tutorial,https://www.youtube.com/watch?v=iEY_2YpD8OE,3D & Inflation Effects (3D & Inflation Effects),27455,2024-08-09,-42.73,-65.19,7.13
Satori Graphics,How To Train Your Graphic Design Eye To Beat AI in 2026!,https://www.youtube.com/watch?v=-KIWKgxu8cw,Beginner Guides (Beginner Guides),26749,2026-05-11,23.81,54.95,8.59
Dom Designs,Adobe Illustrator Tutorial - How to Create Cute Fast Food Icons Vector,https://www.youtube.com/watch?v=9h5l9ON25S0,Vector Illustration & Drawing (Vector Illustration & Drawing),26554,2024-08-09,30.1,-26.63,57.0
Spoon Graphics,How To Use Illustrator’s Blend Tool to Create a RAINBOW Text Effect (Adobe Illustrator Tutorial),https://www.youtube.com/watch?v=eI1dk7RAPhw,Typography & Text Effects (Typography & Text Effects),26538,2023-08-10,-70.69,50.43,-21.32
Jason Secrest,Beginner Adobe Illustrator Tutorial using Pen Tool,https://www.youtube.com/watch?v=TlfrtE5HMg0,"Beginner Guides (Beginner Guides, Pen Tool & Precise Paths)",26460,2016-08-11,101.93,-44.86,12.46
Nobu Design,Easy Editable Neon Text Effect | Adobe Illustrator,https://www.youtube.com/watch?v=96JURv032rc,Typography & Text Effects (Typography & Text Effects),26310,2024-08-09,-37.23,59.66,27.64
Lets Uncover,Logo Design Complete Course for Beginners | Create Amazing Logos in Illustrator,https://www.youtube.com/watch?v=0fWb01kXeZk,Logo Design & Branding (Logo Design & Branding),26308,2025-10-13,-8.62,-17.18,-63.53
EvanEckard,"Illustrator Tutorial: Vector Inking - Line Tool, Width Tool, Stroke Options & Pathfinder",https://www.youtube.com/watch?v=8TlSIybyy1o,"Pen Tool & Precise Paths (Pen Tool & Precise Paths, Vector Illustration & Drawing, Shape Builder & Pathfinder)",26285,2014-08-12,14.07,-88.36,-6.02
Dansky,The only 7 tools you need to draw anything in Illustrator,https://www.youtube.com/watch?v=naBKBcKLuJ0,Vector Illustration & Drawing (Vector Illustration & Drawing),26238,2026-03-12,-1.21,-41.69,59.58
Dom Designs,Adobe Illustrator Tutorial : How to Create Logo Design from Image (HD),https://www.youtube.com/watch?v=IK6tuTlwMpE,Logo Design & Branding (Logo Design & Branding),25354,2025-08-09,-8.37,-12.61,-82.35
Satori Graphics,LOGO DESIGNING WITH ILLUSTRATOR BRUSHES | Satori Graphics,https://www.youtube.com/watch?v=m_uuUfGGJLc,Logo Design & Branding (Logo Design & Branding),24961,2018-08-11,29.47,-33.65,-119.16
Spoon Graphics,[Tutorial Link] Flat Style Vector Planet in Illustrator,https://www.youtube.com/watch?v=isQ_Z7DRPX4,Vector Illustration & Drawing (Vector Illustration & Drawing),24570,2016-08-11,27.07,-10.79,107.65
Satori Graphics,Professional Logo Design Tutorial | Illustrator Logo Design | Satori Graphics,https://www.youtube.com/watch?v=krjYiXXgCX8,Logo Design & Branding (Logo Design & Branding),24520,2018-08-11,34.27,-37.27,-100.21
Zero2Graphic,How to Box Die-Cut Template Design in Adobe Illustrator CC | Packaging Design Tutorials,https://www.youtube.com/watch?v=mVR07zUP2yc,Packaging & Label Design (Packaging & Label Design),23892,2023-08-10,-104.78,-22.0,-59.89
Dansky,Stop Using the Pen Tool for Logo Design in Illustrator,https://www.youtube.com/watch?v=vgcd7NIQNoE,"Pen Tool & Precise Paths (Pen Tool & Precise Paths, Logo Design & Branding)",23720,2025-10-13,40.45,-114.24,28.95
quickndirtytuts,Tracing w/ pen tool Illustrator CS6 - Quick 'n' Dirty Tutorials,https://www.youtube.com/watch?v=x5vjpmv-Sps,"Pen Tool & Precise Paths (Pen Tool & Precise Paths, Vector Illustration & Drawing, Shape Builder & Pathfinder)",23481,2012-08-12,19.13,-94.52,8.58
Way to Technology,The Pathfinder Tool | Create Complex Shapes | Illustrator Part-8,https://www.youtube.com/watch?v=_gkE3YADLOc,Shape Builder & Pathfinder (Shape Builder & Pathfinder),23323,2020-08-10,27.19,-58.51,-17.21
Dansky,How to put an image in a shape in Illustrator,https://www.youtube.com/watch?v=C0KzEu0gocc,Beginner Guides (Beginner Guides),23178,2026-04-11,83.76,4.1,-15.21
Dansky,Master the Mesh Tool in Adobe Illustrator - Dansky Live,https://www.youtube.com/watch?v=XlACRbrjHXk,Beginner Guides (Beginner Guides),22627,2023-08-10,111.09,-0.55,5.53
Spoon Graphics,Grainy Shading Illustrator Text Effect Tutorial (+ FREE Textures!),https://www.youtube.com/watch?v=O4GJOxZGiiA,"Vector Illustration & Drawing (Vector Illustration & Drawing, Typography & Text Effects)",22529,2019-08-11,-56.4,3.27,99.78
Spoon Graphics,How to Create Lettering Illustrations the Easy Way With Photoshop’s Warp Tool,https://www.youtube.com/watch?v=Xgjge-oUc-Y,Typography & Text Effects (Typography & Text Effects),22455,2022-08-10,-46.94,111.78,26.1
Dansky,This free Illustrator plugin saves me hours,https://www.youtube.com/watch?v=GxwGUHGOfV8,Beginner Guides (Beginner Guides),22414,2026-07-10,14.42,7.04,-4.99
Dansky,This new Illustrator feature is wild!,https://www.youtube.com/watch?v=ju9siD0ggW8,Vector Illustration & Drawing (Vector Illustration & Drawing),21216,2026-05-11,-27.19,-22.96,62.56
Create WP Site,Adobe Illustrator Tutorial: Master the Basics FAST (2025 Beginner Guide),https://www.youtube.com/watch?v=YDrpmWv0b50,Beginner Guides (Beginner Guides),21189,2025-08-09,70.33,50.15,-20.26
Satori Graphics,ADVANCED PEN TOOL TIPS: Illustrator Tutorial,https://www.youtube.com/watch?v=7apxi2_xje8,Pen Tool & Precise Paths (Pen Tool & Precise Paths),20957,2019-08-11,74.13,-74.35,39.24
DESIGNER WAQAS GRAPHICS,Chips Packaging Design In Adobe Illustrator cc 2022 | Tutorial,https://www.youtube.com/watch?v=2_vJKovKLPw,Packaging & Label Design (Packaging & Label Design),20932,2022-08-10,-87.29,1.57,-58.17
Spoon Graphics,Modern Gradient Logo Design Illustrator Tutorial,https://www.youtube.com/watch?v=5Z2FgLnOJSU,Logo Design & Branding (Logo Design & Branding),20735,2021-08-10,18.4,-49.1,-61.17
Dansky,Cute Character Design Illustrator Tutorial,https://www.youtube.com/watch?v=c9O36Sx0pE8,Vector Illustration & Drawing (Vector Illustration & Drawing),20707,2018-08-11,42.99,-20.97,70.41
Uvaish The Graphic Designer,Perfume Bag Design in illustrator | Packaging Bag Design,https://www.youtube.com/watch?v=Y_aRhk49HIg,Packaging & Label Design (Packaging & Label Design),20335,2023-08-10,-102.55,13.55,-51.33
Learn Creative,Overlapping Shadow Text Effect With Reflection in Adobe Illustrator | Typography | Adobe Illustrator,https://www.youtube.com/watch?v=nXe__6EZZhw,Typography & Text Effects (Typography & Text Effects),20252,2025-08-09,-53.5,80.59,35.67
Satori Graphics,LOGO DESIGN ILLUSTRATOR TUTORIAL | Satori Graphics Logo Design Process,https://www.youtube.com/watch?v=ZQ9N_zQ7GYU,Logo Design & Branding (Logo Design & Branding),20193,2017-08-11,14.74,-36.72,-105.74
Bring Your Own Laptop,The Ultimate Adobe Illustrator Tips & Tricks,https://www.youtube.com/watch?v=jGLg_3qblxc,Beginner Guides (Beginner Guides),19697,2026-01-11,25.25,21.26,11.41
Satori Graphics,ILLUSTRATOR BLEND TOOL FUN! - Illustrator Blend Tool Tutorial,https://www.youtube.com/watch?v=_dgI-bZCRE8,Beginner Guides (Beginner Guides),19474,2018-08-11,94.29,13.65,51.89
Satori Graphics,6 Illustrator WORKFLOW TIPS For Beginners / Intermediates,https://www.youtube.com/watch?v=TZzV9WbB7FU,Beginner Guides (Beginner Guides),19385,2019-08-11,36.67,19.67,29.89
Dansky,Illustrator's Quick Pen Tool is amazing!,https://www.youtube.com/watch?v=9wtUZ_kx3nY,Pen Tool & Precise Paths (Pen Tool & Precise Paths),19370,2026-05-11,72.87,-103.27,15.73
LOGO DESIGN SCHOOL,Professional Logo Design: Letter A Logo Design Illustrator | Adobe Illustrator Logo Design Tutorial,https://www.youtube.com/watch?v=Tt80AUPN2OY,Logo Design & Branding (Logo Design & Branding),19187,2025-10-13,20.87,-48.57,-92.02
Zero2Graphic,Box Template Design in Adobe Illustrator CC | Packaging Design Tutorials,https://www.youtube.com/watch?v=LVfEn0qBaCQ,Packaging & Label Design (Packaging & Label Design),18876,2022-08-10,-86.37,-16.19,-62.51
Satori Graphics,My Design Process Of A MINIMAL LOGO DESIGN *Step By Step*,https://www.youtube.com/watch?v=x6hsiK-bTdk,Logo Design & Branding (Logo Design & Branding),18644,2019-08-11,-2.64,-29.88,-120.0
Dansky,7 Tips for Beginners in Adobe Illustrator,https://www.youtube.com/watch?v=TE9INcmRCdA,Beginner Guides (Beginner Guides),18214,2023-08-10,43.64,15.67,17.72
Dansky,This might be Illustrator’s best new feature,https://www.youtube.com/watch?v=tDDcECx-L4s,Vector Illustration & Drawing (Vector Illustration & Drawing),18166,2026-07-10,-22.08,-27.63,52.95
Zero2Graphic,Packaging Design Tutorial in Adobe Illustrator CC (Instant Noodle Bag) | Full Process,https://www.youtube.com/watch?v=Rm2mNpBiGmc,Packaging & Label Design (Packaging & Label Design),18083,2021-08-10,-103.56,-3.99,-52.16
Pierre Kleinhouse,Chocolate packaging illustration & design process,https://www.youtube.com/watch?v=5Hg4E1gmE8g,"Vector Illustration & Drawing (Vector Illustration & Drawing, Packaging & Label Design)",17519,2020-08-10,-15.91,5.85,51.75
Zero2Graphic,How to Rectangular Box Template Design in Adobe Illustrator 2022 CC | Packaging Design Tutorials,https://www.youtube.com/watch?v=l5QTsoSEBMw,Packaging & Label Design (Packaging & Label Design),17373,2024-08-09,-101.32,-5.47,-71.0
Satori Graphics,Typography Illustrator Tutorial  - Illustrator Typography Awesomeness  Level 100 | Satori Graphics,https://www.youtube.com/watch?v=2rnV49xDyIg,Typography & Text Effects (Typography & Text Effects),17226,2018-08-11,-39.53,120.0,-4.26
Dansky,How to create seamless patterns in Illustrator,https://www.youtube.com/watch?v=uO3jH2RZA5A,Pattern Design & Textures (Pattern Design & Textures),17128,2026-03-12,-30.29,21.09,-74.18
Dansky,8 PRO-LEVEL Design Hacks in Illustrator in 2 Minutes,https://www.youtube.com/watch?v=EiQlmwYL0qQ,Beginner Guides (Beginner Guides),16672,2025-12-12,82.8,66.12,-35.09
Aaron Rutten,Can You Make Photo-Realistic VECTOR ART? - Illustrator Mesh Tool,https://www.youtube.com/watch?v=4bXAdEVHHKU,Vector Illustration & Drawing (Vector Illustration & Drawing),16548,2018-08-11,-6.62,-44.47,111.77
P A N T E R,How to Make Inflated Text in Blender Quick And Easy!,https://www.youtube.com/watch?v=HeMS_gLtHdw,Typography & Text Effects (Typography & Text Effects),16324,2025-08-09,-11.97,65.61,-24.16
Satori Graphics,One Illustrator TRICK For Pro Pattern Designs,https://www.youtube.com/watch?v=c3jjyT0tbuY,Pattern Design & Textures (Pattern Design & Textures),16251,2020-08-10,-29.78,32.95,-96.45
Spoon Graphics,Add Textures in Photoshop with the Hidden “KNOCKOUT” Method,https://www.youtube.com/watch?v=Ewyn-yoNFoc,Beginner Guides (Beginner Guides),15906,2024-08-09,5.15,39.1,18.75
JZ Graphics,Create 3D Deep Text Effect In Adobe Illustrator | Deep Hole Text Design | Quick & Easy Tutorial,https://www.youtube.com/watch?v=Ur15w9NGT_8,"Typography & Text Effects (Typography & Text Effects, 3D & Inflation Effects)",15799,2024-08-09,-102.09,32.12,5.61
Spoon Graphics,Adobe Illustrator Logo Design Tutorial: Learn How To Create a Vector Skull Logo,https://www.youtube.com/watch?v=2R-76yaRXLc,"Vector Illustration & Drawing (Vector Illustration & Drawing, Logo Design & Branding)",15418,2021-08-10,15.64,22.63,109.18
Dansky,How to Save Time with Global Swatches in Adobe Illustrator | Dansky,https://www.youtube.com/watch?v=TTUHotspYkk,Pattern Design & Textures (Pattern Design & Textures),14888,2016-08-11,-16.98,32.18,-72.54
LOGO DESIGN SCHOOL,Logo Design : Modern Letter Logo Design Illustrator | Adobe illustrator Tutorial,https://www.youtube.com/watch?v=olvhptJthQ4,Logo Design & Branding (Logo Design & Branding),14588,2025-08-09,8.48,-53.84,-73.3
Mohammed Hdila (Graphic designer ita),Spices PACKAGING DESIGN Marocaine cuisine collection - Tutorial Adobe  illustrator CC - (section A),https://www.youtube.com/watch?v=koJ0Ya5rLlU,"Vector Illustration & Drawing (Vector Illustration & Drawing, 3D & Inflation Effects, Packaging & Label Design)",14537,2017-08-11,-17.65,17.17,54.82
Satori Graphics,Illustrator Pen Tool Techniques (AWESOME TIPS) | Satori Graphics,https://www.youtube.com/watch?v=JNhuJMGprYs,Pen Tool & Precise Paths (Pen Tool & Precise Paths),14440,2018-08-11,88.4,-87.51,14.25
Dansky,Illustrator quietly added a killer feature,https://www.youtube.com/watch?v=GxsCN6RZLI0,Beginner Guides (Beginner Guides),14378,2026-06-10,98.79,34.31,-18.38
LOGO DESIGN SCHOOL,Professional Letter Logo Design in Illustrator | Circle N Logo Design | Adobe illustrator Tutorial,https://www.youtube.com/watch?v=_UiplgRSqv8,Logo Design & Branding (Logo Design & Branding),14166,2025-10-13,19.82,-65.02,-94.99
GFBiper,How to make a Burger Box Packaging Design In Adobe Illustrator ||Product Packaging Design Burger Box,https://www.youtube.com/watch?v=NfskGt7VuWw,Packaging & Label Design (Packaging & Label Design),14077,2022-08-10,-66.77,-40.31,-49.41
Dom Designs,Adobe Illustrator Tutorial - How to Create Custom Neon Type Effects (Easy),https://www.youtube.com/watch?v=9bfQ1LqGIm4,"Vector Illustration & Drawing (Vector Illustration & Drawing, Typography & Text Effects)",13709,2024-08-09,-56.01,-8.58,74.39
Dansky,I didn’t expect this from Illustrator,https://www.youtube.com/watch?v=heFIH-g6poQ,Beginner Guides (Beginner Guides),13692,2026-05-11,54.19,36.01,1.28
Satori Graphics,3 ILLUSTRATOR PEN TOOL TRICKS | Illustrator Pen Tool Tutorial | Satori Graphics,https://www.youtube.com/watch?v=BNxwtFndVro,Pen Tool & Precise Paths (Pen Tool & Precise Paths),13679,2017-08-11,67.35,-84.65,13.23
Skillademia,Free Adobe Illustrator Course for Beginners (Graphic Design and Illustration Tutorial),https://www.youtube.com/watch?v=-FlR_V-cEko,Vector Illustration & Drawing (Vector Illustration & Drawing),13610,2023-08-10,23.7,-36.94,100.47
P A N T E R,How to Make Liquid Pixels Text Effect in Illustrator Like A PRO,https://www.youtube.com/watch?v=n6i4VhCduxA,"Logo Design & Branding (Logo Design & Branding, Typography & Text Effects)",13039,2025-08-09,56.77,11.64,-91.88
Satori Graphics,5 TOP ILLUSTRATOR TOOLS FOR TYPOGRAPHY | Satori Graphics,https://www.youtube.com/watch?v=stOtKLMbP8c,Typography & Text Effects (Typography & Text Effects),13030,2018-08-11,-31.69,106.47,-22.48
Dansky,This Illustrator Type on a Path Trick Changes Everything,https://www.youtube.com/watch?v=Cs5aSFd1gIY,"Pen Tool & Precise Paths (Pen Tool & Precise Paths, Typography & Text Effects)",12957,2025-08-09,78.58,-69.33,56.62
Sensture,Adobe Illustrator Tutorial | How To Create 3D Editable Text Effect,https://www.youtube.com/watch?v=ZdJ7x0R2gaA,"Typography & Text Effects (Typography & Text Effects, 3D & Inflation Effects)",12945,2024-08-09,-70.28,27.0,8.54
Satori Graphics,Illustrator Pathfinder Tool Guide (PLUS TIPS),https://www.youtube.com/watch?v=ISHBQ2rtWtg,Shape Builder & Pathfinder (Shape Builder & Pathfinder),12818,2018-08-11,24.13,-68.53,-28.45
P A N T E R,How To Design Bubble Text + 3D Inflate Effect In Illustrator,https://www.youtube.com/watch?v=gi3yw_84ocQ,"Typography & Text Effects (Typography & Text Effects, 3D & Inflation Effects)",12352,2023-08-10,-66.27,25.65,26.31
Dansky,Fixing a messy logo and making it look professional (Illustrator),https://www.youtube.com/watch?v=bsHUUoxiRqk,Logo Design & Branding (Logo Design & Branding),12313,2026-02-10,54.72,-47.53,-94.37
ARIAN KHALIFA,Grid line M  Alphabet logo Design Tutorial | Adobe Illustrator | M logo,https://www.youtube.com/watch?v=-xZSTkUm9Cw,Logo Design & Branding (Logo Design & Branding),11899,2023-08-10,-11.65,-33.04,-82.0
TechSavvyBytes,How to use Pathfinder and Shape Builder tool in Illustrator,https://www.youtube.com/watch?v=QcbZJ4WM1ZI,Shape Builder & Pathfinder (Shape Builder & Pathfinder),11863,2024-08-09,39.8,-61.33,-27.66
Bailey Vann,How to Make 3D Inflated Tumbler Wraps to Sell on Etsy with AI (Not Adobe Illustrator),https://www.youtube.com/watch?v=5Mfp6z8VDiw,3D & Inflation Effects (3D & Inflation Effects),11788,2025-08-09,-27.12,-73.79,9.33
Satori Graphics,Minimal Typography Design Adobe Illustrator | Satori Graphics,https://www.youtube.com/watch?v=1V_Tij9aVXM,Typography & Text Effects (Typography & Text Effects),11676,2018-08-11,-40.99,119.4,-20.82
P A N T E R,Line Gradient Text Effect | Adobe Illustrator Tutorial,https://www.youtube.com/watch?v=PsJS2eSFQRk,Typography & Text Effects (Typography & Text Effects),10070,2021-08-10,-64.3,72.88,13.59
Think Illustrator,Adobe illustrator CS5 tutorials lessons pen tool techniques demo draw vector artwork edit paths,https://www.youtube.com/watch?v=8YCXSVhIPq4,"Pen Tool & Precise Paths (Pen Tool & Precise Paths, Vector Illustration & Drawing)",10026,2012-08-12,38.9,-63.5,46.49
Dansky,Illustrator to After Effects: Animate Your Logos Like a Pro,https://www.youtube.com/watch?v=9BogxZM30O0,Beginner Guides (Beginner Guides),9688,2026-01-11,64.34,44.68,53.33
thenewboston,Adobe Illustrator CS6 for Beginners - Tutorial 52 - Path Tips and Tricks,https://www.youtube.com/watch?v=7rNBuI7oQHI,Pen Tool & Precise Paths (Pen Tool & Precise Paths),9373,2015-08-12,93.43,-73.49,34.05
Satori Graphics,Illustrator Gradient Typography Effects | Typography Illustrator Tutorial | Satori Graphics,https://www.youtube.com/watch?v=0DH47GVzPP4,Typography & Text Effects (Typography & Text Effects),8656,2018-08-11,-39.54,106.89,-10.31
P A N T E R,How To Create Epic Motion Speed Text Effect in Illustrator,https://www.youtube.com/watch?v=IMViGOOURKk,"Logo Design & Branding (Logo Design & Branding, Typography & Text Effects)",8469,2025-08-09,36.87,20.36,-92.56
Satori Graphics,Adobe Illustrator Tools Tutorial | Satori Graphics Illustrator Tutorial,https://www.youtube.com/watch?v=XkK01vGP-C0,Shape Builder & Pathfinder (Shape Builder & Pathfinder),8277,2018-08-11,29.04,-56.58,-37.96
VikasTech - (VTech),🎨 All Adobe Illustrator Tools Explained (Full Guide),https://www.youtube.com/watch?v=pEH9eSGP91E,Beginner Guides (Beginner Guides),8178,2025-08-09,96.48,9.5,-35.4
Mind Island Design,Add Grain Texture to Vector Art in Illustrator,https://www.youtube.com/watch?v=2zUwLwFMsY4,"Vector Illustration & Drawing (Vector Illustration & Drawing, Pattern Design & Textures)",7983,2024-08-09,-14.66,-70.04,71.88
Satori Graphics,Blend Tool Illustrator Line Art Tutorial | Satori Graphics,https://www.youtube.com/watch?v=3BK_Wicz2_8,Beginner Guides (Beginner Guides),6938,2018-08-11,89.77,5.23,37.31
Spoon Graphics,Design a Modern Gradient Logo Using Adobe Illustrator’s Shape Builder Tool,https://www.youtube.com/watch?v=ydol8DDOVco,"Logo Design & Branding (Logo Design & Branding, Shape Builder & Pathfinder)",6777,2025-08-09,0.13,-62.17,-46.14
Dansky,Make anything look printed in one click!,https://www.youtube.com/watch?v=-BMRQ_xlaCc,Typography & Text Effects (Typography & Text Effects),6688,2026-08-06,-13.76,88.81,-22.88
Good Optics Design Co,Create A Monogram Logo Design | Illustrator Tutorial,https://www.youtube.com/watch?v=-yQqoJKVDNU,Logo Design & Branding (Logo Design & Branding),6535,2025-08-09,7.65,-19.79,-77.09
Satori Graphics,Illustrator Tools And Tips | BOOST YOUR WORKFLOW | Satori Graphics,https://www.youtube.com/watch?v=UV869pA6snw,Beginner Guides (Beginner Guides),6169,2017-08-11,45.76,27.46,39.23
Dansky,Illustrator's Blend Tool just got better,https://www.youtube.com/watch?v=lXrDOi-sYe4,Beginner Guides (Beginner Guides),6086,2026-07-19,84.46,22.38,45.87
Satori Graphics,LOGO DESIGN TUTORIAL FLAT LETTERING (stylish) | Satori Graphics,https://www.youtube.com/watch?v=f2OwC_N1c-U,"Logo Design & Branding (Logo Design & Branding, Typography & Text Effects)",5727,2018-08-11,44.61,-16.62,-108.49
Naoufel nouar,Retro Text Effect Illustrator Tutorial,https://www.youtube.com/watch?v=flDpa7wZ5pQ,Typography & Text Effects (Typography & Text Effects),5580,2024-08-09,-44.3,63.02,-16.75
Harold Hamernik,Adobe Illustrator CS6 Advanced Pen Tool Tutorial,https://www.youtube.com/watch?v=J8rpBJZJZVg,Pen Tool & Precise Paths (Pen Tool & Precise Paths),5542,2013-08-12,60.58,-63.48,36.4
