autor,titulo,enlace,categoria_descriptores,vistas_reales,fecha_publicacion,duracion,duracion_segundos,latent_x,latent_y,latent_z,categoria_principal,tags
reflekkt,Chaser Effect - Projection Mapping TouchDesigner Tutorial,https://www.youtube.com/watch?v=wiBLYVrlmIA,Projection Mapping (Projection Mapping),16340,2025-08-09,22:22,1342,-15.1,113.47,27.11,,
paketa12,Kensuke Koike in Touchdesigner,https://www.youtube.com/watch?v=WQnThEFN8Ko,Beginner Guides (Beginner Guides),16181,2022-08-10,19:28,1168,68.71,8.78,-8.07,,
Torin Blankensmith,Easily Make Shaders in TouchDesigner: New Shader Park Plugin for TouchDesigner with T3D Support,https://www.youtube.com/watch?v=YxT1u5hOifU,GLSL & Shader Programming (GLSL & Shader Programming),16060,2025-08-09,20:49,1249,-66.52,3.53,-116.7,,
Pixorial,TouchDesigner Beginner Tutorial: Audio Reactive EASY Sphere (DIY 3D Live Visuals),https://www.youtube.com/watch?v=CGKpWzP-5qc,"Beginner Guides (Beginner Guides, Generative Art, Audio Reactivity, 3D & Geometry (SOPs))",15810,2022-08-10,09:21,561,20.99,-55.18,-20.72,,
Anilom Vj,TouchDesigner Tutorial: Control Particles with Your Hand,https://www.youtube.com/watch?v=YmtoD6Nx2Gk,Point Clouds & Instancing (Point Clouds & Instancing),15746,2026-03-12,06:05,365,-97.05,-29.59,48.13,,
The Interactive & Immersive HQ,TouchDesigner & StreamDiffusion: Real-Time Audio-Reactive AI Art - TouchDesigner Tutorial 216,https://www.youtube.com/watch?v=M2U1hvTqzU0,"Generative Art (Generative Art, Audio Reactivity)",15349,2025-08-09,45:04,2704,-16.61,-70.47,-33.28,,
exsstas,3 methods for visualizing Kinect skeleton,https://www.youtube.com/watch?v=ETQLq1EvXJI,"Point Clouds & Instancing (Point Clouds & Instancing, Sensors & Tracking)",15308,2021-08-10,46:10,2770,-100.28,-51.52,63.27,,
Matthew Ragan,Python in TouchDesigner | References | TouchDesigner,https://www.youtube.com/watch?v=IC_hpAHPLtE,Python Scripting & System (Python Scripting & System),15236,2016-08-11,38:57,2337,-3.75,65.89,-51.37,,
Programming for People,"Introduction to Touchdesigner - Stream part 3 - SOP, GEOMETRY and 3D getting started",https://www.youtube.com/watch?v=tSvjj77NkeM,"Beginner Guides (Beginner Guides, Core Fundamentals, 3D & Geometry (SOPs))",15213,2019-08-11,36:21,2181,23.87,-22.97,54.34,,
paketa12,recursive displace II in Touchdesigner,https://www.youtube.com/watch?v=AxXu0dw6fjQ,Beginner Guides (Beginner Guides),15176,2023-08-10,28:34,1714,79.23,-16.64,9.86,,
Pao Olea,[TD Drop #08] Audio Reactive – TouchDesigner Tutorial,https://www.youtube.com/watch?v=R7U_0zz4nmU,"Generative Art (Generative Art, Audio Reactivity)",14982,2024-08-09,20:10,1210,-17.62,-66.89,-41.79,,
Jascha Süss,Creating GLSL Shaders in Touchdesigner with Cursor AI,https://www.youtube.com/watch?v=iZT5Lu1FW6U,"Core Fundamentals (Core Fundamentals, GLSL & Shader Programming)",14976,2025-08-09,49:40,2980,-74.03,37.42,-57.94,,
plyzitron,TouchDesigner | Lines Point Cloud with POPs Tutorial,https://www.youtube.com/watch?v=c7bZ0zCd3f4,Point Clouds & Instancing (Point Clouds & Instancing),14921,2025-12-12,20:05,1205,-110.64,-31.2,65.33,,
bileam tschepe (elekktronaut),"Why To Use NULLs – TouchDesigner Tips, Tricks and FAQs 2",https://www.youtube.com/watch?v=u6hb-31gd1Q,Beginner Guides (Beginner Guides),14879,2020-08-10,08:36,516,81.88,55.36,-16.34,,
Okamirufu Vizualizer,AI Images to 3D Point Clouds + Interaction in TouchDesigner w/ Playtron MIDI - Part 3 of 9,https://www.youtube.com/watch?v=rmrr289DLKs,"3D & Geometry (SOPs) (3D & Geometry (SOPs), Sensors & Tracking)",14654,2025-08-09,29:17,1757,-17.49,-21.11,101.37,,
noones img,How to use external python libraries in Touchdesigner,https://www.youtube.com/watch?v=_U5gcTEsupE,Python Scripting & System (Python Scripting & System),14339,2022-08-10,07:49,469,-10.99,69.17,-50.79,,
prismatic visuals,"Advanced Kinect Rendering in TouchDesigner | Instancing, PBR, Depth Refinement, Shadows, and More",https://www.youtube.com/watch?v=QAxOMOLP4lo,"Point Clouds & Instancing (Point Clouds & Instancing, Sensors & Tracking)",14245,2025-08-09,49:57,2997,-94.13,-44.88,63.87,,
bileam tschepe (elekktronaut),Agamographs (Interactive) – TouchDesigner Tutorial 72,https://www.youtube.com/watch?v=ISMThlI2S3U,Point Clouds & Instancing (Point Clouds & Instancing),14244,2024-08-09,18:44,1124,-95.38,-29.4,64.13,,
Vincent Houzé,GLSL in Touch Designer - Lesson 1,https://www.youtube.com/watch?v=Q_SMhXipqZY,"Beginner Guides (Beginner Guides, Core Fundamentals, GLSL & Shader Programming)",14243,2015-08-12,04:09,249,-39.65,10.59,-71.06,,
alwayscodingsomething,Turn Your Hands Into a Digital Web (TouchDesigner Tutorial with POPs),https://www.youtube.com/watch?v=pEJ89K5W960,Core Fundamentals (Core Fundamentals),14083,2026-01-11,12:06,726,-80.42,40.35,-20.15,,
bileam tschepe (elekktronaut),Face Tracking Prism – TouchDesigner Tutorial 69,https://www.youtube.com/watch?v=ath64YOxds8,"Core Fundamentals (Core Fundamentals, Sensors & Tracking)",13902,2024-08-09,19:28,1168,-71.04,15.9,-11.71,,
Coaction Lab,ART 371 Intro to Touch Designer part 2 - Kantan Mapper,https://www.youtube.com/watch?v=35MzGn71-jM,"Beginner Guides (Beginner Guides, Generative Art, Projection Mapping)",13669,2021-08-10,17:35,1055,-0.55,-31.14,-4.99,,
bileam tschepe (elekktronaut),18 – Additional Info – TouchDesigner Beginner Course,https://www.youtube.com/watch?v=CeILEc5aBOg,"Beginner Guides (Beginner Guides, Core Fundamentals)",13438,2020-08-10,11:39,699,70.7,-60.88,29.13,,
bileam tschepe (elekktronaut),"Texture Instancing for Mac – TouchDesigner Tips, Tricks and FAQs 14",https://www.youtube.com/watch?v=YZ8SbCdjo2o,Point Clouds & Instancing (Point Clouds & Instancing),13431,2022-08-10,14:59,899,-97.81,-17.22,64.92,,
Okamirufu Vizualizer,TouchDesigner POPs Tutorial: Create a 3D Spirograph Mandala Shapes Using Noise and Revolve,https://www.youtube.com/watch?v=X1KfoD8pKPQ,"Generative Art (Generative Art, 3D & Geometry (SOPs))",13243,2025-10-13,05:54,354,-53.35,-49.61,-37.03,,
noones img,GLSL - Data Types (Touchdesigner tutorial),https://www.youtube.com/watch?v=VOyZRRv7PNc,"Core Fundamentals (Core Fundamentals, GLSL & Shader Programming)",12948,2022-08-10,09:20,560,-71.83,33.76,-54.32,,
bileam tschepe (elekktronaut),A More Accurate Beat Detection – TouchDesigner Tutorial 77,https://www.youtube.com/watch?v=H2ZvNA7UvQo,Audio Reactivity (Audio Reactivity),12884,2026-02-10,16:50,1010,37.24,-99.27,-56.34,,
The Interactive & Immersive HQ,Mastering Blob Tracking in TouchDesigner - TouchDesigner Tutorial 193,https://www.youtube.com/watch?v=wJMjTZ2A3Jk,Sensors & Tracking (Sensors & Tracking),12850,2025-08-09,41:43,2503,-43.13,-103.93,59.3,,
PPPANIK,IMAGE TO POPs: POINTCLOUD / LINE GRID - TOUCHDESIGNER TUTORIAL,https://www.youtube.com/watch?v=GJMIXo8pwSY,Beginner Guides (Beginner Guides),12804,2026-04-11,33:28,2008,107.83,-10.77,-12.19,,
Okamirufu Vizualizer,Displace Everything in TouchDesigner using SOP Instances and Noise TOP as Z-axis Displacer,https://www.youtube.com/watch?v=uc_2JO4iHjk,"Core Fundamentals (Core Fundamentals, Generative Art, 3D & Geometry (SOPs))",12636,2025-08-09,19:51,1191,-105.28,52.74,1.86,,
Interactive Asia,How to Create an Interactive Projection Wall – Step by Step Guide,https://www.youtube.com/watch?v=c2ywrUuMNQk,Beginner Guides (Beginner Guides),12513,2025-08-09,01:16,76,89.85,-14.32,38.72,,
tekt,TouchDesigner VJ Performance Rig,https://www.youtube.com/watch?v=2mgyZV49rRc,Core Fundamentals (Core Fundamentals),12506,2025-08-09,25:09,1509,-75.22,50.01,-20.66,,
Daniel Steenhoff,Audioreactive Fluid Grid VISUAL! [EASY] TouchDesigner Tutorial,https://www.youtube.com/watch?v=Hu_81_WOlCo,Beginner Guides (Beginner Guides),12374,2023-08-10,06:14,374,109.52,-4.52,-25.33,,
uisato,Kinect-Controlled Synth - Kinect + TouchDesigner + Ableton Live,https://www.youtube.com/watch?v=sm1SVHGA4Sc,Sensors & Tracking (Sensors & Tracking),12229,2021-08-10,00:37,37,-60.42,-104.22,73.69,,
paketa12,melty UV in Touchdesigner,https://www.youtube.com/watch?v=3pAcTayMloo,Beginner Guides (Beginner Guides),12206,2021-08-10,21:37,1297,67.92,31.64,5.42,,
Maria Graterol,TouchDesigner Tutorial_ Point Cloud Plant,https://www.youtube.com/watch?v=HttThH0Zplg,"Beginner Guides (Beginner Guides, Generative Art, Point Clouds & Instancing)",12167,2024-08-09,15:23,923,-4.86,-18.44,29.21,,
The Interactive & Immersive HQ,Projection Mapping Content with TouchDesigner - TouchDesigner Tutorial 180,https://www.youtube.com/watch?v=QQy6xRnRa04,Projection Mapping (Projection Mapping),12115,2025-08-09,16:01,961,-17.86,104.5,16.57,,
Blake Marques Carrington,Projection Mapping w Kantan Mapper Part 1,https://www.youtube.com/watch?v=Yjf_cNE3ilc,"Beginner Guides (Beginner Guides, Projection Mapping)",12082,2022-08-10,23:17,1397,10.53,93.19,19.93,,
Dean Cheesman,Make Kinect Point Cloud Particles with TouchDesigner,https://www.youtube.com/watch?v=6SsMsgLgOHA,"Point Clouds & Instancing (Point Clouds & Instancing, Sensors & Tracking)",11921,2025-08-09,20:18,1218,-107.39,-46.19,56.64,,
Basement Vibes,ReaRouteTD_MONO: Reaper + TouchDesigner for Easy Real-time Audio Reactive Vid (Tutorial + .tox file),https://www.youtube.com/watch?v=7tiYVq143gE,Audio Reactivity (Audio Reactivity),11906,2022-08-10,12:23,743,65.15,-109.87,-47.76,,
Okamirufu Vizualizer,TouchDesigner POPs Tutorial: Create Image Instances from any Geometry,https://www.youtube.com/watch?v=73cNfx5dz5I,3D & Geometry (SOPs) (3D & Geometry (SOPs)),11874,2025-10-13,18:26,1106,-14.17,15.64,102.33,,
nicholaspjm,Audio Reactive Visual (Ryoji Ikeda) - Touchdesigner Tutorial,https://www.youtube.com/watch?v=RocOuZhGvtY,Audio Reactivity (Audio Reactivity),11670,2025-08-09,30:38,1838,49.5,-97.25,-43.07,,
bileam tschepe (elekktronaut),Cinematic Look (LUTs) – TouchDesigner Quick Tip 3,https://www.youtube.com/watch?v=8RJzx4A8GeM,Beginner Guides (Beginner Guides),11652,2023-08-10,03:59,239,103.75,34.15,20.0,,
Okamirufu Vizualizer,TouchDesigner Tutorial: Mosaic Mask Effect with Time Machine TOP (Easy Level),https://www.youtube.com/watch?v=lD77CY9bCBg,"Core Fundamentals (Core Fundamentals, 3D & Geometry (SOPs))",11502,2026-02-10,10:02,602,-98.54,78.25,1.88,,
alphamoonbase.berlin,[TouchDesigner - Rubberduck] 20.04.2020 Battle of Kinect: XBOX vs AZURE,https://www.youtube.com/watch?v=tI8ri4XsFdQ,Sensors & Tracking (Sensors & Tracking),10797,2020-08-10,02:53:45,10425,-58.43,-116.97,69.11,,
Alexxxxxi,【Gem Seed】Virtual mask Gesture switching | TOUCHDESIGNER TUTORIAL (Beginner Friendly),https://www.youtube.com/watch?v=L7Eg0Nw6SKg,"Beginner Guides (Beginner Guides, Core Fundamentals)",10617,2025-08-09,47:30,2850,56.49,-35.54,22.15,,
bileam tschepe (elekktronaut),Particle Collisions with Ray POP – TouchDesigner Tutorial 78,https://www.youtube.com/watch?v=X6RgNdsYMLA,Point Clouds & Instancing (Point Clouds & Instancing),10610,2026-05-11,24:35,1475,-108.21,-22.59,51.4,,
Hou2Touch | Stanislav Glazov,"Demystifying TouchDesigner SOPs 01. Add, Limit, CHOP to, DAT to.",https://www.youtube.com/watch?v=kqXNH43sO68,"Core Fundamentals (Core Fundamentals, 3D & Geometry (SOPs))",10477,2024-08-09,20:54,1254,-93.24,72.26,13.78,,
anya maryina,How to learn TouchDesigner?,https://www.youtube.com/watch?v=s6zNKYLxwq8,Core Fundamentals (Core Fundamentals),10282,2026-02-10,06:21,381,-75.7,51.09,-22.03,,
miwa maroon,projection mapping 1/3- Touchdesigner Tutorial,https://www.youtube.com/watch?v=1BamlO6CNXE,Projection Mapping (Projection Mapping),10183,2022-08-10,10:16,616,-12.94,110.74,20.79,,
Tolch Design,Herramientas de mapping - Touchdesigner Tutorial Español,https://www.youtube.com/watch?v=SoLtOxM1xxA,Projection Mapping (Projection Mapping),10113,2020-08-10,15:22,922,-18.2,113.05,16.13,,
The Interactive & Immersive HQ,Simple Projection Mapping Effects in TouchDesigner - TouchDesigner Tutorial 214,https://www.youtube.com/watch?v=5WhQhQ5aB5E,Projection Mapping (Projection Mapping),10106,2025-08-09,19:52,1192,-19.38,106.38,30.85,,
paketa12,Mondrian glitch in Touchdesigner,https://www.youtube.com/watch?v=UvQeF1XA2w4,Beginner Guides (Beginner Guides),9962,2020-08-10,52:46,3166,96.79,29.39,-5.21,,
exsstas,GLSL Vertex shaders in TouchDesigner. Part 1/2,https://www.youtube.com/watch?v=-d78HxXslpA,"Beginner Guides (Beginner Guides, GLSL & Shader Programming)",9859,2020-08-10,01:07:31,4051,-31.87,5.06,-77.17,,
Dith dsgn,Pointcloud from Depthmap using POPs operator in Touchdesigner.,https://www.youtube.com/watch?v=fDCUPLVjk4w,3D & Geometry (SOPs) (3D & Geometry (SOPs)),9683,2026-01-11,23:47,1427,-7.3,13.03,112.67,,
söla,Touch Designer Audio-Reactive Smoke & Water Tutorial | Beginner Friendly,https://www.youtube.com/watch?v=s1IV_E3dCNg,"Beginner Guides (Beginner Guides, Audio Reactivity)",9558,2026-02-10,23:16,1396,47.89,-57.11,-27.63,,
Hou2Touch | Stanislav Glazov,SOP on GPU - Geometry Shaders in TouchDesigner 099 Workshop - Day 1 Preview,https://www.youtube.com/watch?v=WMrJktov7yw,"Core Fundamentals (Core Fundamentals, GLSL & Shader Programming, 3D & Geometry (SOPs))",9487,2019-08-11,12:56,776,-87.9,79.92,-12.06,,
Vincent Houzé,GLSL in Touch Designer - Lesson 3,https://www.youtube.com/watch?v=s5ZNmm-rGsY,GLSL & Shader Programming (GLSL & Shader Programming),9421,2015-08-12,07:49,469,-53.31,19.7,-104.93,,
bileam tschepe (elekktronaut),First POP Experiments Part 2 – TouchDesigner Tutorial 75,https://www.youtube.com/watch?v=DHykjByloxo,Beginner Guides (Beginner Guides),9413,2026-01-11,34:08,2048,120.0,15.36,-11.52,,
The Interactive & Immersive HQ,Body Tracking Interactive Triggers in TouchDesigner - TouchDesigner Tutorial 201,https://www.youtube.com/watch?v=Zgm5PuBzmGY,Sensors & Tracking (Sensors & Tracking),8905,2025-08-09,23:32,1412,-51.71,-95.47,59.27,,
Dean Cheesman,Audio Reactive Kaleidoscope Visuals with TouchDesigner Tutorial,https://www.youtube.com/watch?v=BiamWUjnBoY,"Generative Art (Generative Art, Audio Reactivity)",8900,2024-08-09,36:05,2165,-18.82,-62.25,-34.89,,
TouchDesigner,Delicious Dome Mapping - Michael McKellar,https://www.youtube.com/watch?v=1zoUohevR3Y,"Projection Mapping (Projection Mapping, Audio Reactivity)",8800,2020-08-10,02:02:28,7348,-6.27,120.0,27.09,,
Okamirufu Vizualizer,TouchDesigner POPs Tutorial: Create an Audio Reactive Cone Using Revolve Operator,https://www.youtube.com/watch?v=TmW4fo62DLQ,Audio Reactivity (Audio Reactivity),8710,2025-10-13,10:34,634,62.11,-96.68,-45.89,,
Javier ideami,"Basic GLSL shaders tutorial with Touchdesigner, shader coding tutorial - pixel shader - by Ideami",https://www.youtube.com/watch?v=Yz8j6P5KpVI,"Beginner Guides (Beginner Guides, Core Fundamentals, GLSL & Shader Programming)",8710,2021-08-10,28:04,1684,-42.32,4.34,-71.71,,
Torin Blankensmith,Shader Park Plugin for TouchDesigner & A Rendering Workflow,https://www.youtube.com/watch?v=jq-7ro5HfT0,"GLSL & Shader Programming (GLSL & Shader Programming, 3D & Geometry (SOPs))",8659,2022-08-10,11:56,716,-74.54,5.42,-107.05,,
jack dilaura,Building a Kinect Drawing Program 🎨 🖌 - Another TouchDesigner Tutorial,https://www.youtube.com/watch?v=kpme2WSvGP0,Sensors & Tracking (Sensors & Tracking),8592,2021-08-10,01:32:28,5548,-47.18,-111.95,63.83,,
paketa12,attractors in UV space in Touchdesigner,https://www.youtube.com/watch?v=KjL4rELCmKY,Beginner Guides (Beginner Guides),8405,2022-08-10,31:28,1888,63.85,39.69,0.3,,
Okamirufu Vizualizer,Spectral Point Cloud CTR Effect & Color Aberration RGB Cache - TouchDesigner POPs,https://www.youtube.com/watch?v=asLR7U6twVM,"Generative Art (Generative Art, Point Clouds & Instancing)",8374,2026-02-10,09:08,548,-39.81,-58.75,-17.88,,
rey nbows,"Instancing in TouchDesigner 1/3: Drawing from SOPs, Coloring by Points, Basic Animation",https://www.youtube.com/watch?v=SVs3Gcqoplk,"Core Fundamentals (Core Fundamentals, 3D & Geometry (SOPs), Point Clouds & Instancing)",8147,2020-08-10,12:19,739,-76.52,49.2,16.12,,
The Interactive & Immersive HQ,Choosing the Right Projector for Projection Mapping in TouchDesigner - TouchDesigner Tutorial 006,https://www.youtube.com/watch?v=jRCQHTz7Yv4,Projection Mapping (Projection Mapping),8119,2020-08-10,23:05,1385,-21.93,109.15,23.36,,
paketa12,lamp is lava in TouchDesigner,https://www.youtube.com/watch?v=5enNpCzYdtI,Beginner Guides (Beginner Guides),8038,2025-08-09,20:01,1201,69.76,8.36,-13.9,,
paketa12,scan tool in Touchdesigner,https://www.youtube.com/watch?v=nBwGgGwpp3M,Beginner Guides (Beginner Guides),8003,2021-08-10,44:45,2685,86.15,0.49,6.99,,
PPPANIK,GEOMETRIC FRACTALS  - TOUCHDESIGNER TUTORIAL,https://www.youtube.com/watch?v=8-lD2MTsfLA,Beginner Guides (Beginner Guides),7996,2026-07-10,26:46,1606,90.6,20.87,-19.16,,
söla,Psychedelic Fish Tank Audio-Reactive Touch Designer Tutorial | Begginner Friendly,https://www.youtube.com/watch?v=-0m3SoAu3kI,Audio Reactivity (Audio Reactivity),7943,2026-03-12,07:24,444,50.16,-89.34,-52.29,,
Lake Heckaman,"Mastering GLSL in TouchDesigner, Lesson 0: Parallel Computing Conceptual Foundation",https://www.youtube.com/watch?v=WYAcOhKHxnU,"Beginner Guides (Beginner Guides, GLSL & Shader Programming)",7642,2025-08-09,26:32,1592,-31.57,9.21,-76.15,,
paketa12,fluid simulation in TOPs in TouchDesigner,https://www.youtube.com/watch?v=gsLMmD6SMd0,Beginner Guides (Beginner Guides),7579,2025-08-09,17:44,1064,50.91,-7.24,2.57,,
nicholaspjm,Audio Reactive Data Moshing in Touchdesigner,https://www.youtube.com/watch?v=Koyr6cFQYIA,Audio Reactivity (Audio Reactivity),7489,2026-03-12,15:17,917,56.42,-97.71,-51.92,,
reflekkt,Immersive Space Previsualization - TouchDesigner Tutorial 1/2,https://www.youtube.com/watch?v=hTyUYooPVn0,Core Fundamentals (Core Fundamentals),7448,2024-08-09,20:53,1253,-83.27,51.72,-16.42,,
Lake Heckaman,TouchDesigner Quick Tips: Shadertoy Port to TouchDesigner,https://www.youtube.com/watch?v=IFycGdOv9oU,"Core Fundamentals (Core Fundamentals, GLSL & Shader Programming)",7369,2023-08-10,15:16,916,-78.03,32.72,-49.41,,
Programming for People,"introduction to Touchdesigner - Stream part 4 - More SOPs, Instancing and Geometry",https://www.youtube.com/watch?v=qa5rqeyq2nE,"Beginner Guides (Beginner Guides, 3D & Geometry (SOPs), Point Clouds & Instancing)",7205,2019-08-11,45:58,2758,-3.6,-13.17,46.13,,
Vincent Houzé,GLSL in Touch Designer - Lesson 2,https://www.youtube.com/watch?v=863TeJRaxbc,"Core Fundamentals (Core Fundamentals, GLSL & Shader Programming)",7188,2015-08-12,09:20,560,-69.53,29.48,-55.81,,
Andrew Sun,Manhattan Distances in TouchDesigner,https://www.youtube.com/watch?v=24gpkrWx9Qc,Beginner Guides (Beginner Guides),7165,2025-08-09,43:13,2593,78.33,10.47,-15.72,,
nicholaspjm,Audio Reactive Spectrum Visual in Touchdesigner | Beginner Tutorial!,https://www.youtube.com/watch?v=jaXFcHgguq0,"Beginner Guides (Beginner Guides, Audio Reactivity)",7013,2025-08-09,18:51,1131,45.1,-59.08,-25.59,,
Lake Heckaman,"Mastering GLSL in TouchDesigner, Lesson 1: Writing your First Shader in TouchDesigner!",https://www.youtube.com/watch?v=kfI56H9bjLA,"Core Fundamentals (Core Fundamentals, GLSL & Shader Programming)",6889,2025-08-09,14:00,840,-71.22,29.69,-57.09,,
thomas devl,TouchDesigner Tutorial: Create Audio-Reactive Visuals (Beginner Friendly),https://www.youtube.com/watch?v=Xd-UJeMLxq0,"Beginner Guides (Beginner Guides, Core Fundamentals, Generative Art, Audio Reactivity)",6629,2025-08-09,05:04,304,27.28,-54.07,-15.24,,
bileam tschepe (elekktronaut),elekktronaut x Chronica Luma – Atmo Light Wobbles,https://www.youtube.com/watch?v=fnlPDFGoi0U,Generative Art (Generative Art),6417,2021-08-10,01:35,95,-38.9,-54.14,-33.0,,
paketa12,Joy Division in TouchDesigner,https://www.youtube.com/watch?v=4hSncw8i2d0,3D & Geometry (SOPs) (3D & Geometry (SOPs)),6383,2023-08-10,45:26,2726,-18.74,1.5,107.0,,
Hou2Touch | Stanislav Glazov,Demystifying TouchDesigner SOPs 04. Deformers.  Lattice & Magnet SOPs,https://www.youtube.com/watch?v=mD5e-Dkg5Q4,3D & Geometry (SOPs) (3D & Geometry (SOPs)),6380,2024-08-09,10:09,609,-34.0,5.41,112.46,,
Okamirufu Vizualizer,TouchDesigner Tutorial: Symmetrical Mandala Pattern inspired by Sacred Geometry Using SOP Instancing,https://www.youtube.com/watch?v=oSvO30HW12k,"Beginner Guides (Beginner Guides, Core Fundamentals, Generative Art, GLSL & Shader Programming, 3D & Geometry (SOPs), Point Clouds & Instancing)",6250,2024-08-09,16:32,992,-8.24,-25.38,38.84,,
caro villeneuve,TouchDesigner Tutorial : Audio-Reactive L-System,https://www.youtube.com/watch?v=hUjExmNbgbs,"Core Fundamentals (Core Fundamentals, Audio Reactivity)",6201,2025-12-12,15:45,945,-55.27,33.74,-10.89,,
Daniel Steenhoff,GLSL Beginner Tutorial #1 (TouchDesigner),https://www.youtube.com/watch?v=G4IzmjQHv7o,"Beginner Guides (Beginner Guides, GLSL & Shader Programming)",6109,2024-08-09,08:38,518,-30.92,7.21,-75.55,,
Jason Latta,Kinect + touch designer 3d head tracking,https://www.youtube.com/watch?v=gbWh8VltEHA,"3D & Geometry (SOPs) (3D & Geometry (SOPs), Sensors & Tracking)",6017,2013-08-12,00:41,41,-16.48,-23.06,105.75,,
The Interactive & Immersive HQ,Python In TouchDesigner with Noah Norman,https://www.youtube.com/watch?v=3sQM7izOlIE,Python Scripting & System (Python Scripting & System),5916,2021-08-10,02:24:39,8679,0.18,60.11,-53.12,,
THIRD WAVE,"How I Build TouchDesigner Apps in 2025 – Python, State Machines, Extensions",https://www.youtube.com/watch?v=nQT7EhYCVg0,Python Scripting & System (Python Scripting & System),5913,2025-08-09,34:53,2093,-6.77,56.56,-51.72,,
The Interactive & Immersive HQ,Holiday Point Cloud Transitions - TouchDesigner Tutorial 113,https://www.youtube.com/watch?v=o0Hli7C1RME,Point Clouds & Instancing (Point Clouds & Instancing),5842,2023-08-10,18:07,1087,-107.48,-29.38,61.36,,
Blake Marques Carrington,Oak-D + TouchDesigner Part 3: Object Detection,https://www.youtube.com/watch?v=dQcXADLzDUY,3D & Geometry (SOPs) (3D & Geometry (SOPs)),5601,2023-08-10,16:55,1015,-21.22,-7.15,116.27,,
supermarket sallad,TOUCHDESIGNER MICRO PROJECT #1 - fractal domain warping - GLSL TUTORIAL,https://www.youtube.com/watch?v=bmtc4U-HM0g,GLSL & Shader Programming (GLSL & Shader Programming),5527,2025-08-09,18:56,1136,-50.42,11.1,-104.61,,
The Interactive & Immersive HQ,2-Line GLSL Point Cloud Clipping in TouchDesigner - TouchDesigner Tutorial 061,https://www.youtube.com/watch?v=k7R0wbEWATc,"GLSL & Shader Programming (GLSL & Shader Programming, Point Clouds & Instancing)",5464,2022-08-10,16:15,975,-39.28,1.81,-101.93,,
Okamirufu Vizualizer,Install Python Libraries in TouchDesigner  |  Successful Python Installation in Less Than 2 Minutes,https://www.youtube.com/watch?v=jUouJcGDRPk,"Core Fundamentals (Core Fundamentals, Python Scripting & System)",5369,2024-08-09,02:07,127,-31.65,54.36,-33.01,,
The Interactive & Immersive HQ,Easy GLSL Chromatic Aberration in TouchDesigner - TouchDesigner Tutorial 109,https://www.youtube.com/watch?v=UoE1UOqFgLk,GLSL & Shader Programming (GLSL & Shader Programming),5292,2023-08-10,26:10,1570,-44.57,12.71,-112.13,,
Vincent Houzé,Introduction to GLSL in TouchDesigner : 6/8 Overview of the 3D pipeline,https://www.youtube.com/watch?v=rhhPwyjsTDU,"Beginner Guides (Beginner Guides, Core Fundamentals, GLSL & Shader Programming, 3D & Geometry (SOPs))",5252,2019-08-11,38:14,2294,-41.63,17.87,-66.41,,
Shiptonius Trapper,Blending Pointclouds in Touchdesigner,https://www.youtube.com/watch?v=6czR3CBttFA,Beginner Guides (Beginner Guides),5196,2021-08-10,03:40,220,82.69,11.1,17.27,,
Okamirufu Vizualizer,TouchDesigner Tutorial: Create a Synthetic Structure using TOP to POP (Easy),https://www.youtube.com/watch?v=CGxj8BZstMM,"Core Fundamentals (Core Fundamentals, 3D & Geometry (SOPs))",5194,2026-03-12,08:53,533,-98.0,68.07,-2.45,,
Hou2Touch | Stanislav Glazov,TouchDesigner Tutorial: Vertex Shader Deformation in GLSL - 10 Minutes Guide,https://www.youtube.com/watch?v=lahhQXOAz7k,GLSL & Shader Programming (GLSL & Shader Programming),5168,2023-08-10,10:19,619,-58.28,-0.73,-96.74,,
The Interactive & Immersive HQ,How to Map an Immersive Projection Room in TouchDesigner,https://www.youtube.com/watch?v=wWUyP5Ikxl4,Beginner Guides (Beginner Guides),5139,2026-04-11,13:22,802,44.7,26.68,-11.44,,
TouchDesigner,GPU Implementation of SOP to TOP - Quentin Bleton,https://www.youtube.com/watch?v=6n1xT83FvuU,"Core Fundamentals (Core Fundamentals, 3D & Geometry (SOPs))",5025,2020-08-10,03:02:23,10943,-86.11,71.71,-1.79,,
Hou2Touch | Stanislav Glazov,"Demystifying TouchDesigner SOPs 06.  Basic Modeling Tools: Extrude, Revolve, Skin, Sweep SOPs",https://www.youtube.com/watch?v=70oq_GbkcCE,"Core Fundamentals (Core Fundamentals, 3D & Geometry (SOPs))",4972,2024-08-09,08:09,489,-85.9,70.31,18.99,,
bileam tschepe (elekktronaut),Trace POP – TouchDesigner Tutorial 79,https://www.youtube.com/watch?v=EOQ7RM-r6ws,3D & Geometry (SOPs) (3D & Geometry (SOPs)),4748,2026-07-10,13:32,812,-25.24,12.48,103.75,,
偵錯桐人 VerveCode,#Unity #TouchDesigner Projection Mapping Simulate,https://www.youtube.com/watch?v=vQMj4OVpUG4,Projection Mapping (Projection Mapping),4700,2022-08-10,00:31,31,-7.73,110.79,23.96,,
Yea Chen,TouchDesigner experiment :  sharing texture from TOP to OpenCV -  workflow testing.,https://www.youtube.com/watch?v=9g6SBwNlw7E,"Core Fundamentals (Core Fundamentals, Python Scripting & System)",4540,2018-08-11,04:02,242,-40.65,51.9,-28.17,,
