autor,titulo,enlace,categoria_descriptores,vistas_reales,fecha_publicacion,duracion,duracion_segundos,latent_x,latent_y,latent_z,categoria_principal,tags
Code Monkey,Be CAREFUL with Scriptable Objects!,https://www.youtube.com/watch?v=5a-ztc5gcFw,Beginner Guides (Beginner Guides),101699,2023-08-10,08:26,506,-26.42,13.66,45.88,,
Tamara Makes Games,3D Games with 2D Sprites | Unity Tutorial,https://www.youtube.com/watch?v=RzLwLguQidQ,"2D Physics & Movement (2D Physics & Movement, 3D Physics & Raycasting)",101077,2022-08-10,08:58,538,14.83,94.09,18.05,,
Unity,Triplanar Effect in Unity URP (Shader Graph Tutorial),https://www.youtube.com/watch?v=eZqd68YaY2U,"Shader Graph & Shaders (Shader Graph & Shaders, URP & Lighting Setup)",99953,2020-08-10,08:34,514,18.49,-79.1,-46.39,,
AdamCYounis,Code Class - Build your own State Machines!,https://www.youtube.com/watch?v=-jkT4oFi1vk,C# Programming & Logic (C# Programming & Logic),98505,2024-08-09,36:42,2202,78.6,-8.69,40.32,,
Unity,C# Arrays in Unity! - Beginner Scripting Tutorial,https://www.youtube.com/watch?v=Zn4BDIXhy-M,"Beginner Guides (Beginner Guides, C# Programming & Logic)",96633,2021-08-10,04:52,292,27.55,1.37,0.87,,
Unity,C# Scope and Access Modifiers in Unity! - Beginner Scripting Tutorial,https://www.youtube.com/watch?v=_0oBLCJcpCs,"Beginner Guides (Beginner Guides, C# Programming & Logic)",96468,2019-08-11,06:04,364,15.3,-2.4,8.42,,
AdamCYounis,Building code-free shaders in Unity with Shader Graph,https://www.youtube.com/watch?v=mRDG5sQYjdo,"C# Programming & Logic (C# Programming & Logic, Shader Graph & Shaders)",94703,2023-08-10,30:02,1802,59.11,-77.25,31.83,,
A Bit Of Game Dev,Unity Shader Graph VFX - Bubble Shield (Tutorial),https://www.youtube.com/watch?v=jdAbVkre8cw,"C# Programming & Logic (C# Programming & Logic, Shader Graph & Shaders)",94034,2022-08-10,19:19,1159,56.12,-64.79,32.53,,
Justin P Barnett,How to Make a VR Game in Unity,https://www.youtube.com/watch?v=Jfj1BoncFWo,Beginner Guides (Beginner Guides),91551,2025-08-09,18:33,1113,-33.39,21.13,-33.5,,
Unity,Simulating Wind in URP (Shader Graph Tutorial),https://www.youtube.com/watch?v=ZsoqrHHtg4I,"Shader Graph & Shaders (Shader Graph & Shaders, URP & Lighting Setup)",91091,2020-08-10,06:59,419,6.01,-70.07,-44.35,,
Gabriel Aguiar Prod.,Unity Shader Graph - Snow Interactive Effect Tutorial,https://www.youtube.com/watch?v=ftCyZ7F5q9E,Shader Graph & Shaders (Shader Graph & Shaders),89386,2021-08-10,16:52,1012,45.07,-74.32,-6.3,,
Devin Curry,Unity Touch Joysticks Canvas UI Tutorial - Touch Input FPS Controller,https://www.youtube.com/watch?v=l7YiASYgDC0,UI Canvas & HUD Design (UI Canvas & HUD Design),89276,2015-08-12,33:34,2014,80.59,-3.35,-58.72,,
The Game Guy,How to Make 2D Endless Runner Game in Unity - Beginner Friendly - Dino Game,https://www.youtube.com/watch?v=xcmYsc2BY-U,"Beginner Guides (Beginner Guides, 2D Physics & Movement)",86189,2022-08-10,18:10,1090,-49.12,103.11,22.24,,
Code Monkey,"Place UI Elements in your World! (Health Bar, Overlays, Timers - World Space Canvas)",https://www.youtube.com/watch?v=Zwgj3mwOVlg,UI Canvas & HUD Design (UI Canvas & HUD Design),86114,2021-08-10,07:26,446,81.31,-27.03,-77.22,,
Condescending Snail,Smooth rigidbody first person movement in Unity,https://www.youtube.com/watch?v=UWCvT3o1cks,3D Physics & Raycasting (3D Physics & Raycasting),85659,2023-08-10,00:10,10,40.82,74.65,-26.51,,
Bliz Studio,Unity VR XR Interaction Toolkit - UI Menu and Interactions,https://www.youtube.com/watch?v=Qb_8POkFwlk,UI Canvas & HUD Design (UI Canvas & HUD Design),84704,2023-08-10,07:51,471,19.43,-16.96,-63.01,,
Unity,Performance optimization tips: Physics in Unity | Tutorial,https://www.youtube.com/watch?v=pTz3LMQpvfA,3D Physics & Raycasting (3D Physics & Raycasting),83862,2021-08-10,12:38,758,47.42,70.25,-42.09,,
Gabriel Aguiar Prod.,Unity Shader Graph - Intersection Effect Tutorial,https://www.youtube.com/watch?v=Uyw5yBFEoXo,Shader Graph & Shaders (Shader Graph & Shaders),83791,2023-08-10,10:10,610,35.5,-88.21,-2.74,,
LuisCanary,Cómo CREAR un VIDEOJUEGO en UNITY desde CERO 🎮 Curso Paso a Paso para PRINCIPIANTES,https://www.youtube.com/watch?v=FVLeh1Y2G5c,Beginner Guides (Beginner Guides),83425,2025-11-12,03:32:48,12768,-101.24,-25.62,46.61,,
Code Monkey,Converting 2D into 3D! (Unity Tutorial),https://www.youtube.com/watch?v=3zxTigjJr24,"2D Physics & Movement (2D Physics & Movement, 3D Physics & Raycasting)",82984,2020-08-10,17:25,1045,13.75,78.66,23.53,,
Daniel Ilett,Outline Post Process in Unity Shader Graph (URP),https://www.youtube.com/watch?v=VGEz8oKyMpY,"Shader Graph & Shaders (Shader Graph & Shaders, URP & Lighting Setup)",81918,2023-08-10,08:23,503,13.36,-92.91,-52.07,,
Unity,C# Switch Statements in Unity! - Beginner Scripting Tutorial,https://www.youtube.com/watch?v=-PWvI3q6_OE,"Beginner Guides (Beginner Guides, C# Programming & Logic)",81813,2019-08-11,04:14,254,11.9,8.5,-6.14,,
Smart Penguins,"Unity Physics: Static, Kinematic, Dynamic",https://www.youtube.com/watch?v=xp37Hz1t1Q8,"Beginner Guides (Beginner Guides, 3D Physics & Raycasting)",81805,2021-08-10,07:07,427,3.44,50.46,-10.82,,
Sasquatch B Studios,10 Unity Tips You (Probably) Didn't Know About,https://www.youtube.com/watch?v=fmbYlYU7z9Y,C# Programming & Logic (C# Programming & Logic),79502,2023-08-10,06:46,406,89.66,-53.39,25.75,,
DebugDevin,Build Stunning UI Faster with Unity UI Toolkit (Unity 6).,https://www.youtube.com/watch?v=W3NNx7polyQ,UI Canvas & HUD Design (UI Canvas & HUD Design),77805,2025-08-09,23:03,1383,47.97,-30.55,-60.03,,
Sebastian Lague,[Unity] Creating a 2D Platformer (E06. moving platform basics),https://www.youtube.com/watch?v=z20wHJSXk98,"Beginner Guides (Beginner Guides, 2D Physics & Movement)",77076,2015-08-12,19:58,1198,-36.13,79.67,38.74,,
Christina Creates Games,Unity UI canvas modes and canvas scaler explained,https://www.youtube.com/watch?v=1OwQflHq5kg,UI Canvas & HUD Design (UI Canvas & HUD Design),75620,2024-08-09,22:47,1367,63.06,-5.09,-69.65,,
Jojik,Setup Animations - UNITY 3D RPG COMBAT SYSTEM using FSM & Input System (pt.1),https://www.youtube.com/watch?v=oyJN53HjExg,"3D Physics & Raycasting (3D Physics & Raycasting, Animator & State Machines)",75264,2022-08-10,09:25,565,60.76,59.02,10.68,,
One Wheel Studio,"Delegates, Events, Actions and Funcs - The Observer Pattern (Unity & C#)",https://www.youtube.com/watch?v=UWMmib1RYFE,Beginner Guides (Beginner Guides),74420,2020-08-10,11:48,708,-70.37,-30.82,-73.87,,
Code Monkey,"""Why I'm glad I didn't use Unity"" - Code Monkey Reacts",https://www.youtube.com/watch?v=UscalWuaCmE,C# Programming & Logic (C# Programming & Logic),73399,2024-08-09,18:51,1131,73.46,-42.04,41.15,,
Gabriel Aguiar Prod.,Unity Shader Graph - Glowing Crystals Tutorial,https://www.youtube.com/watch?v=1GPvI-5bOSk,Shader Graph & Shaders (Shader Graph & Shaders),71678,2021-08-10,13:14,794,16.81,-91.97,-5.99,,
Gabriel Aguiar Prod.,Unity Shader Graph - Galaxy Shader Tutorial,https://www.youtube.com/watch?v=jLUGRGdji2o,Shader Graph & Shaders (Shader Graph & Shaders),69024,2020-08-10,16:00,960,24.16,-74.09,-5.74,,
Small Hedge Games,"Don't use the Unity Animator, Use Code Instead! - Tutorial",https://www.youtube.com/watch?v=I3_i-x9nCjs,"C# Programming & Logic (C# Programming & Logic, Animator & State Machines)",68343,2024-08-09,19:15,1155,84.1,11.92,67.34,,
Code Monkey,The FUTURE of Unity! (and Unity 7 is DEAD!),https://www.youtube.com/watch?v=UzddfPG2zr4,Beginner Guides (Beginner Guides),68299,2025-12-12,16:35,995,-29.77,-11.52,30.49,,
Unity,Level up your code with game programming patterns: Factory pattern | Tutorial,https://www.youtube.com/watch?v=lJMY0YdaY9c,C# Programming & Logic (C# Programming & Logic),67603,2024-08-09,07:00,420,93.77,-27.47,47.93,,
LuisCanary,UNITY From Scratch/Tutorial/UI-HUD Canvas/ 3-Chapter/Video Game Programming,https://www.youtube.com/watch?v=rXMeDUJGsOo,"C# Programming & Logic (C# Programming & Logic, UI Canvas & HUD Design)",65766,2023-08-10,23:26,1406,76.91,-38.79,-34.0,,
Gabriel Aguiar Prod.,Unity Shader Graph - Clouds Tutorial,https://www.youtube.com/watch?v=xxhvUyvIH6s,Shader Graph & Shaders (Shader Graph & Shaders),65703,2021-08-10,16:59,1019,16.81,-91.97,-5.99,,
Sebastian Lague,[Unity 5] Object Pooling Tutorial,https://www.youtube.com/watch?v=LhqP3EghQ-Q,Beginner Guides (Beginner Guides),65070,2016-08-11,20:56,1256,-69.03,-48.45,-18.78,,
Bardent,State Machine Setup - 2D Platformer Player Controller - Part 21,https://www.youtube.com/watch?v=OjreMoAG9Ec,"2D Physics & Movement (2D Physics & Movement, Animator & State Machines)",64449,2020-08-10,50:33,3033,-4.45,54.38,60.56,,
LlamAcademy,Want to Start Writing Code in Unity? Start Here! Unity C# Basics Part 1 - Writing Your First Script,https://www.youtube.com/watch?v=SXaa61JWLDw,"Beginner Guides (Beginner Guides, C# Programming & Logic)",63606,2022-08-10,30:19,1819,8.97,20.12,32.16,,
Unity,C# Generics in Unity! - Intermediate Scripting Tutorial,https://www.youtube.com/watch?v=LnjuFeHLQ2Y,C# Programming & Logic (C# Programming & Logic),62720,2019-08-11,04:19,259,79.87,-11.77,1.36,,
Sasquatch B Studios,Creating Rope Objects with Physics | Unity Tutorial,https://www.youtube.com/watch?v=iGlD3f-5JpA,"C# Programming & Logic (C# Programming & Logic, 3D Physics & Raycasting)",62142,2024-08-09,10:35,635,99.82,15.89,5.48,,
3DBuzz,Modern GUI Development in Unity 4.6 - #3: The Canvas,https://www.youtube.com/watch?v=at6gUB_-HII,UI Canvas & HUD Design (UI Canvas & HUD Design),62031,2015-08-12,32:25,1945,48.48,5.73,-66.23,,
Potato Code,How to Make a Rigidbody Player Controller with Unity's Input System,https://www.youtube.com/watch?v=1LtePgzeqjQ,3D Physics & Raycasting (3D Physics & Raycasting),60541,2022-08-10,25:45,1545,61.06,89.49,-9.3,,
Binary Impact,Unity Shadergraph Tutorial - Cracked Ice,https://www.youtube.com/watch?v=rlGNbq5p5CQ,3D Physics & Raycasting (3D Physics & Raycasting),60314,2019-08-11,12:14,734,57.88,60.64,-37.39,,
Gabriel Aguiar Prod.,Unity Shader Graph - Sci-Fi Barrier / Shield Tutorial,https://www.youtube.com/watch?v=rB4YMQmO8Mw,Shader Graph & Shaders (Shader Graph & Shaders),58551,2023-08-10,21:06,1266,31.38,-93.58,15.0,,
Unity,Making 2D games with Unity for beginners – Ruby's Adventure,https://www.youtube.com/watch?v=mkBPGC0BVXg,2D Physics & Movement (2D Physics & Movement),56930,2019-08-11,01:09,69,24.26,100.69,49.35,,
Game Dev Beginner,Learn C# in Unity - Complete Course for Beginners,https://www.youtube.com/watch?v=Zrt0iEBBkRM,C# Programming & Logic (C# Programming & Logic),56450,2025-11-12,01:13:53,4433,75.28,-38.1,19.28,,
AnanDEV,Rigidbody in Unity - Everything You Need to Know,https://www.youtube.com/watch?v=Y3xkgpCukow,3D Physics & Raycasting (3D Physics & Raycasting),56297,2023-08-10,09:03,543,48.26,42.47,-46.81,,
Sebastian Lague,[Unity] Creating a 2D Platformer (E07. moving platform collisions),https://www.youtube.com/watch?v=AWbebFJXg0Y,2D Physics & Movement (2D Physics & Movement),55624,2015-08-12,13:46,826,-20.11,79.73,53.67,,
Unity,C# Namespaces in Unity! - Intermediate Scripting Tutorial,https://www.youtube.com/watch?v=LtQs5FzdQ2k,C# Programming & Logic (C# Programming & Logic),54879,2021-08-10,03:00,180,68.24,-16.95,11.97,,
Sebastian Lague,[Unity Tutorial] Online Highscores 01 (dreamlo),https://www.youtube.com/watch?v=KZuqEyxYZCc,C# Programming & Logic (C# Programming & Logic),54819,2015-08-12,16:07,967,87.89,0.77,17.29,,
Jason Weimann (GameDev),Make a Complete Unity Game – 27 Hour Beginner Course (No Experience Needed),https://www.youtube.com/watch?v=mvdhOEsCkAg,"Beginner Guides (Beginner Guides, C# Programming & Logic)",54654,2025-12-12,27:02:01,97321,13.78,-14.62,27.34,,
AdamCYounis,Bringing My Pixel Art to Life in Unity [with Custom Animator & State Machines],https://www.youtube.com/watch?v=hg1U-zKAmP4,Animator & State Machines (Animator & State Machines),54141,2022-08-10,30:17,1817,26.4,28.56,99.99,,
Code Monkey,This Dev took my GAME and made it AWESOME!,https://www.youtube.com/watch?v=Aehydn9TJYU,Beginner Guides (Beginner Guides),53652,2023-08-10,04:04,244,-62.3,23.49,-63.53,,
MichaelsGameLab,URP Outline Shader - Unity Shader Graph (Tutorial),https://www.youtube.com/watch?v=VGIkT9fPh7Y,"3D Physics & Raycasting (3D Physics & Raycasting, Shader Graph & Shaders, URP & Lighting Setup)",51102,2024-08-09,10:37,637,17.02,-79.82,-64.42,,
SilverlyBee,Breakout | Simple Game Tutorial Unity 2D for Beginners,https://www.youtube.com/watch?v=jyXZ3RVe5as,2D Physics & Movement (2D Physics & Movement),50951,2023-08-10,26:22,1582,11.65,102.79,60.74,,
Versatile Vertices,The BEST Way to Learn Unity (No One Talks About),https://www.youtube.com/watch?v=1x6n4ZqOFB4,Beginner Guides (Beginner Guides),50053,2025-08-09,03:47,227,-34.91,59.51,-73.94,,
Gabriel Aguiar Prod.,HOW TO CREATE A GHOST in Unity - Shader Graph Tutorial,https://www.youtube.com/watch?v=KFMOD9jLCUg,Shader Graph & Shaders (Shader Graph & Shaders),48997,2021-08-10,11:10,670,14.84,-100.65,12.25,,
Sebastian Lague,[Unity] 2D Curve Editor (E03: closed path and auto-controls),https://www.youtube.com/watch?v=nNmFLWup4_k,2D Physics & Movement (2D Physics & Movement),45963,2018-08-11,20:29,1229,-0.45,113.66,23.03,,
Jojik,Unity 3D Character Controller using FSM & New Input System,https://www.youtube.com/watch?v=QVxvwRAYeHU,"3D Physics & Raycasting (3D Physics & Raycasting, Animator & State Machines)",45950,2022-08-10,33:28,2008,70.15,63.8,3.83,,
Code Monkey,How REAL Developers Build Complex Games!,https://www.youtube.com/watch?v=4kg2N-t2tWI,C# Programming & Logic (C# Programming & Logic),45874,2025-08-09,10:15,615,70.28,2.4,27.05,,
PixTrick,[TUTORIAL] Custom Shadows in Unity URP using Shader Graph,https://www.youtube.com/watch?v=GiJbur0CrnU,"Shader Graph & Shaders (Shader Graph & Shaders, URP & Lighting Setup)",43380,2023-08-10,07:50,470,1.25,-82.0,-54.79,,
Ketra Games,Push Obstacles Using a Character Controller (Unity Tutorial),https://www.youtube.com/watch?v=3BOn2gs7z04,3D Physics & Raycasting (3D Physics & Raycasting),43362,2022-08-10,06:00,360,68.45,59.13,-19.93,,
Code Monkey,What is the DIFFERENCE between Transform and GameObject? (Unity Tutorial for Beginners),https://www.youtube.com/watch?v=B-dVf9wUEbg,Beginner Guides (Beginner Guides),42804,2022-08-10,06:35,395,-12.93,-40.8,16.05,,
Sasquatch B Studios,DISSOLVE Effect using Shader Graph (Unity Tutorial),https://www.youtube.com/watch?v=HYWaU97-UC4,"C# Programming & Logic (C# Programming & Logic, Shader Graph & Shaders)",42500,2023-08-10,11:07,667,62.71,-68.63,21.95,,
Gabriel Aguiar Prod.,Unity Shader Graph - Terrain Scanner Effect Tutorial,https://www.youtube.com/watch?v=9DshpqhKDz0,Shader Graph & Shaders (Shader Graph & Shaders),42373,2023-08-10,12:30,750,34.0,-105.27,0.98,,
PolyToots,"Smarter Particles in Unity: One Shader, Infinite Effects",https://www.youtube.com/watch?v=Qmgh9702vak,"Shader Graph & Shaders (Shader Graph & Shaders, VFX & Particles)",41958,2025-11-12,14:34,874,14.11,-92.11,37.19,,
Code Monkey,Should you use UI Toolkit or Unity UI (UGUI)?,https://www.youtube.com/watch?v=_UadeZn6kI8,UI Canvas & HUD Design (UI Canvas & HUD Design),41606,2025-10-13,06:40,400,32.42,-27.94,-68.85,,
Smart Penguins,Simple Moving Platform Setup Rigidbody/Character Controller - Unity Bolt Tutorial |Visual Scripting,https://www.youtube.com/watch?v=2MkNoaWJWf4,"C# Programming & Logic (C# Programming & Logic, 3D Physics & Raycasting)",39650,2021-08-10,03:00,180,79.38,8.45,-16.79,,
SpeedTutor,[Unity 4] Pushing physics objects with rigidbodies (JavaScript),https://www.youtube.com/watch?v=GVseGuTJf24,3D Physics & Raycasting (3D Physics & Raycasting),38412,2014-08-12,06:15,375,42.65,82.11,-55.16,,
Brackeys,"23. Unity Tutorial, Importing Models - Create a Survival Game",https://www.youtube.com/watch?v=iA7w8tzdyAg,Beginner Guides (Beginner Guides),37750,2013-08-12,31:33,1893,-51.46,-53.07,-50.66,,
Code Monkey,Unity 7 is RE-ANNOUNCED!,https://www.youtube.com/watch?v=2dyD9yWWtCU,Beginner Guides (Beginner Guides),36109,2026-07-26,15:21,921,-41.72,6.28,-12.53,,
KanarianDev,HOW TO MAKE A MENU IN UNITY!,https://www.youtube.com/watch?v=ijMfQtm1ZEA,UI Canvas & HUD Design (UI Canvas & HUD Design),35956,2025-08-09,05:04,304,32.26,-1.89,-63.93,,
Binary Lunar,Create a Shiny UI element with Unity's Canvas Shader Graph,https://www.youtube.com/watch?v=aP1M0ZSUDYo,"Shader Graph & Shaders (Shader Graph & Shaders, UI Canvas & HUD Design)",35100,2024-08-09,12:52,772,24.96,-116.03,18.75,,
Sasquatch B Studios,Get STARTED With Shadergraph in Unity,https://www.youtube.com/watch?v=3nyi2pv18fQ,Beginner Guides (Beginner Guides),34059,2024-08-09,16:27,987,-15.65,10.95,3.01,,
Solo Game Dev,Unity Best Mobile UI Design - Easy Tutorial (2023),https://www.youtube.com/watch?v=4RCosv9cY_M,UI Canvas & HUD Design (UI Canvas & HUD Design),33889,2023-08-10,03:28,208,36.06,-0.31,-44.87,,
Code Monkey,"Dev followed my FREE course, then made $150,000!",https://www.youtube.com/watch?v=U5Wolv65yK8,Beginner Guides (Beginner Guides),33548,2025-08-09,05:50,350,-33.88,27.3,-74.04,,
PabloMakes,Procedural Shapes ShaderGraph tutorial for Unity,https://www.youtube.com/watch?v=rj129Wc1vyo,Shader Graph & Shaders (Shader Graph & Shaders),33442,2022-08-10,27:55,1675,18.88,-105.44,-25.45,,
Gabriel Aguiar Prod.,Unity Shader Graph - Hologram Tutorial,https://www.youtube.com/watch?v=gByLTLf0snY,Shader Graph & Shaders (Shader Graph & Shaders),33363,2025-08-09,12:40,760,16.81,-91.97,-5.99,,
Sasquatch B Studios,Let's Talk Game Dev: With CodeMonkey,https://www.youtube.com/watch?v=2aglBWI0iac,Beginner Guides (Beginner Guides),32336,2023-08-10,36:59,2219,-48.03,34.53,-58.18,,
Max O'Didily,How to Render 3D Objects on a Unity UI Canvas (Simple),https://www.youtube.com/watch?v=qXQxBwTujnA,"3D Physics & Raycasting (3D Physics & Raycasting, UI Canvas & HUD Design)",30985,2024-08-09,03:38,218,87.38,43.25,-45.02,,
Code Monkey,How Beginners can make games FAST!,https://www.youtube.com/watch?v=8L_X_iQed48,Beginner Guides (Beginner Guides),30062,2024-08-09,09:58,598,-81.73,-8.82,-53.14,,
Nerd Head,"Play Video In Unity (2D, 3D, UI canvas, Full screen)",https://www.youtube.com/watch?v=5nPRYwCceTg,"2D Physics & Movement (2D Physics & Movement, 3D Physics & Raycasting, UI Canvas & HUD Design)",29860,2023-08-10,02:50,170,34.91,102.28,22.36,,
Brackeys,"20. Unity Tutorial, Improved Controls - Create a Survival Game",https://www.youtube.com/watch?v=CoP2OVuTEqA,Beginner Guides (Beginner Guides),29730,2013-08-12,11:59,719,-42.56,-63.72,-51.68,,
LlamAcademy,"Animator Transition Interrupt Sources, Explained | Unity Tutorial",https://www.youtube.com/watch?v=77dWGDFqcps,Animator & State Machines (Animator & State Machines),29716,2023-08-10,10:00,600,16.92,14.6,88.39,,
git-amend,Using IMPROVED Animation Events in Unity,https://www.youtube.com/watch?v=XEDi7fUCQos,Animator & State Machines (Animator & State Machines),29493,2025-08-09,16:00,960,1.87,5.36,109.55,,
Narcitheus,Unity canvas to big fix,https://www.youtube.com/watch?v=lj0HbHl62gY,UI Canvas & HUD Design (UI Canvas & HUD Design),29430,2022-08-10,00:26,26,56.58,-0.46,-49.78,,
Stefan 3D AI,I Gave Open-Source AI the New Unity CLI - And it’s Insane,https://www.youtube.com/watch?v=pUDcF9FCdkU,Beginner Guides (Beginner Guides),29218,2026-08-06,20:36,1236,-91.24,2.02,7.17,,
Jesse Freeman,Working With Unity 5 Animation States,https://www.youtube.com/watch?v=Monyd6Td_GI,Animator & State Machines (Animator & State Machines),28811,2015-08-12,10:38,638,20.71,11.63,108.34,,
GameDevDad,Unity 5.0: Sub-State Machine for Random Animations,https://www.youtube.com/watch?v=_Mv6tFKbKvI,Animator & State Machines (Animator & State Machines),28628,2015-08-12,40:00,2400,20.6,-0.4,67.29,,
Code Monkey,Unity HDRP is DEAD!,https://www.youtube.com/watch?v=Lm_YTrn9KYc,URP & Lighting Setup (URP & Lighting Setup),28444,2026-03-12,06:59,419,-6.94,-53.16,-78.83,,
Christina Creates Games,Unity UI Canvas Anchors explained,https://www.youtube.com/watch?v=Lf8gbfEHgcI,UI Canvas & HUD Design (UI Canvas & HUD Design),28371,2024-08-09,16:11,971,48.14,-12.16,-64.83,,
Coco Code,Unity UI Toolkit Guide: New way to build UI for your game?,https://www.youtube.com/watch?v=xed9oL0C0uU,UI Canvas & HUD Design (UI Canvas & HUD Design),28096,2025-12-12,27:49,1669,34.68,-40.25,-54.71,,
Dani Krossing,HOW TO CREATE PHYSICS IN UNITY 🎮 | Rigidbody And Colliders In Unity |  | Unity Tutorial,https://www.youtube.com/watch?v=7LVOeNalTFA,3D Physics & Raycasting (3D Physics & Raycasting),26746,2021-08-10,13:26,806,30.28,87.79,-42.05,,
Blum Studios,How to make a Hoverboard using Rigidbody Physics in Unity 2020,https://www.youtube.com/watch?v=XF4HzViMSRk,"C# Programming & Logic (C# Programming & Logic, 3D Physics & Raycasting)",26665,2020-08-10,02:51,171,94.64,25.2,-7.0,,
freeCodeCamp Español,C# for Unity - Beginner's Course,https://www.youtube.com/watch?v=Wa5Wcb2AW28,"Beginner Guides (Beginner Guides, C# Programming & Logic)",25534,2024-08-09,01:46:19,6379,18.17,0.71,26.31,,
Unity,Shader Graph: Learn with Feature Examples | Tutorial,https://www.youtube.com/watch?v=7Rqrk8hMooU,Shader Graph & Shaders (Shader Graph & Shaders),25477,2024-08-09,05:31,331,18.51,-81.42,11.04,,
Gabriel Aguiar Prod.,Unity Shader Graph - Fullscreen Shader Tutorial,https://www.youtube.com/watch?v=mNpC6nB4uFM,"Shader Graph & Shaders (Shader Graph & Shaders, VFX & Particles)",25114,2025-08-09,10:11,611,6.63,-79.36,29.01,,
Growth for Games,Unity Brick Breaker Game Tutorial - Fast and Easy,https://www.youtube.com/watch?v=fyaJQpBRk2U,Beginner Guides (Beginner Guides),24533,2022-08-10,10:40,640,-74.04,5.25,-49.33,,
iHeartGameDev,"How to Program in Unity: Using my ""BETTER"" State Machine for Procedural Animation",https://www.youtube.com/watch?v=N3jOOm--TTg,Animator & State Machines (Animator & State Machines),24195,2024-08-09,11:54,714,33.03,-18.36,110.57,,
Digvijaysinh Gohil,Simple Full Screen Outlines - Shader Graph Tutorial - Unity 6,https://www.youtube.com/watch?v=nkY2skLpA6Q,Shader Graph & Shaders (Shader Graph & Shaders),24073,2025-08-09,09:39,579,5.51,-72.36,1.32,,
Brackeys,"Bonus, Using the Assets! Unity Tutorial - Create a Survival Game",https://www.youtube.com/watch?v=5D_pWti0YpA,Beginner Guides (Beginner Guides),23680,2013-08-12,09:43,583,-61.12,-55.66,-57.23,,
Dani Krossing,#13 | RIGIDBODY VS. TRANSFORM AND UPDATE VS. FIXEDUPDATE 🎮 | Unity For Beginners | Unity Tutorial,https://www.youtube.com/watch?v=59JswoJZHY8,3D Physics & Raycasting (3D Physics & Raycasting),22403,2022-08-10,12:20,740,14.94,89.44,-24.14,,
Code Monkey,"Learn Unity, Blender and Programming Patterns!",https://www.youtube.com/watch?v=0vdmQrShbZo,C# Programming & Logic (C# Programming & Logic),22193,2022-08-10,03:12,192,91.97,-33.73,31.44,,
Code Monkey,Unity 6.5 is OUT!,https://www.youtube.com/watch?v=tEmH8kAvGgk,C# Programming & Logic (C# Programming & Logic),21986,2026-07-10,08:44,524,95.84,-13.42,13.82,,
Sebastian Lague,Unity Create a Game Series (E23. Audio pt.2),https://www.youtube.com/watch?v=xvpP9U20ioQ,Beginner Guides (Beginner Guides),21483,2016-08-11,17:22,1042,-63.56,43.51,22.76,,
Rigor Mortis Tortoise,How to Create an ANIMATOR CONTROLLER in Unity | Unity Tutorial for Beginners 2023 (Updated),https://www.youtube.com/watch?v=zRbCdVqJjd8,Animator & State Machines (Animator & State Machines),21156,2023-08-10,04:48,288,9.79,30.87,84.74,,
Jason Weimann (GameDev),Reusing Unity Animator Controllers and customizing animations with Animation Override,https://www.youtube.com/watch?v=zdLWOjVztQ8,Animator & State Machines (Animator & State Machines),20902,2018-08-11,02:46,166,7.49,23.65,104.52,,
Christina Creates Games,"The Complete Guide to Unity UI Layout Groups, Layout Element & Content Size Fitter",https://www.youtube.com/watch?v=HTQV4mukZ2M,UI Canvas & HUD Design (UI Canvas & HUD Design),20710,2025-10-13,47:18,2838,64.31,-11.49,-109.3,,
Wild Cockatiel Games,✨ How to Play Particle Effects on the UI Canvas (AND between layers) ✨,https://www.youtube.com/watch?v=_JM0g9jzOk0,"2D Physics & Movement (2D Physics & Movement, UI Canvas & HUD Design)",20253,2025-08-09,05:57,357,39.48,115.1,17.87,,
BudGames,"Rigidbody Movement in Unity | Addforce , Velocity , MovePosition",https://www.youtube.com/watch?v=Pt6ay_JFyyQ,3D Physics & Raycasting (3D Physics & Raycasting),20171,2023-08-10,06:08,368,33.16,65.07,-8.96,,
Tesaks,[Unity] - Animation not playing when using any state state in animator - easy fix,https://www.youtube.com/watch?v=RN4yrHdB0As,Animator & State Machines (Animator & State Machines),19760,2021-08-10,01:02,62,14.27,-7.91,111.86,,
Unity,Unity Video Tutorial: Getting Started with Timeline,https://www.youtube.com/watch?v=cDtR79o-mK0,Beginner Guides (Beginner Guides),19207,2026-03-12,17:21,1041,-59.08,-5.3,-77.51,,
Chris' Tutorials,Dynamic vs Kinematic Unity Rigidbody 2D Platformer Physics Explained,https://www.youtube.com/watch?v=aM11L4egZcc,"C# Programming & Logic (C# Programming & Logic, 2D Physics & Movement, 3D Physics & Raycasting)",19149,2021-08-10,10:36,636,94.16,31.97,13.68,,
Game Dev Brotherhood,How to Make a WATER SHADER | Unity 2025 TUTORIAL,https://www.youtube.com/watch?v=ILmSkM7yKD4,Shader Graph & Shaders (Shader Graph & Shaders),19053,2025-08-09,12:30,750,23.18,-86.2,-24.91,,
Philip Herlitz,Everyone Should Learn This Basic Shader Graph (Auto Tiling) - Unity Shader Graph Tutorial,https://www.youtube.com/watch?v=RSN_-4CP4g4,Shader Graph & Shaders (Shader Graph & Shaders),19002,2024-08-09,25:54,1554,29.68,-67.98,-23.4,,
