autor,titulo,enlace,categoria_descriptores,vistas_reales,fecha_publicacion,duracion,duracion_segundos,latent_x,latent_y,latent_z,categoria_principal,tags
freeCodeCamp.org,Learn Python - Full Course for Beginners [Tutorial],https://www.youtube.com/watch?v=rfscVS0vtbw,Beginner Guides (Beginner Guides),49085569,2018-08-11,04:26:52,16012,39.99,-30.81,-35.26,,
Programming with Mosh,Python Full Course for Beginners,https://www.youtube.com/watch?v=_uQrJ0TkZlc,"Beginner Guides (Beginner Guides, Machine Learning)",48562605,2019-08-11,06:14:07,22447,-35.57,75.3,-20.38,,
Programming with Mosh,Python for Beginners - Learn Coding with Python in 1 Hour,https://www.youtube.com/watch?v=kqtD5dpn9C8,"Beginner Guides (Beginner Guides, Machine Learning)",24919014,2021-08-10,01:00:06,3606,-24.29,66.75,-5.49,,
CodeWithHarry,Python Tutorial For Beginners in Hindi | Complete Python Course 🔥,https://www.youtube.com/watch?v=UrsmFxEIp5k,Data Science (Data Science),22873214,2024-08-09,10:53:54,39234,0.99,38.19,80.24,,
Bro Code,Python Full Course for free 🐍,https://www.youtube.com/watch?v=XKHEtdqhLK8,Beginner Guides (Beginner Guides),22053964,2021-08-10,12:00:00,43200,52.68,-34.47,22.11,,
Programming with Mosh,Java Full Course for Beginners,https://www.youtube.com/watch?v=eIrMbAQSU34,Beginner Guides (Beginner Guides),14205783,2019-08-11,02:30:48,9048,39.03,-17.82,1.07,,
Apna College,Python Tutorial for Beginners - Full Course (with Notes & Practice Questions),https://www.youtube.com/watch?v=ERCMXc8x7mc,"Beginner Guides (Beginner Guides, Machine Learning)",13114691,2024-08-09,10:24:51,37491,-53.34,70.99,-16.94,,
Bro Code,Python Full Course for free 🐍,https://www.youtube.com/watch?v=ix9cRaBkVe0,Beginner Guides (Beginner Guides),11349308,2025-08-09,12:00:00,43200,56.24,-44.92,17.06,,
Programming with Mosh,HTML Tutorial for Beginners: HTML Crash Course,https://www.youtube.com/watch?v=qz0aGYrrlhU,Beginner Guides (Beginner Guides),11017054,2021-08-10,01:09:33,4173,30.64,11.7,-13.93,,
freeCodeCamp.org and Kylie Ying,Machine Learning for Everybody – Full Course,https://www.youtube.com/watch?v=i_LwzRVP7bg,"Beginner Guides (Beginner Guides, Machine Learning)",10262308,2023-08-10,03:53:53,14033,-32.31,70.87,-36.4,,
CS Dojo,Python Tutorial for Absolute Beginners #1 - What Are Variables?,https://www.youtube.com/watch?v=Z1Yd7upQsXY,Beginner Guides (Beginner Guides),9475777,2018-08-11,24:38,1478,32.38,11.04,9.25,,
freeCodeCamp.org and CS50,Harvard CS50’s Introduction to Programming with Python – Full University Course,https://www.youtube.com/watch?v=nLRL_NcnK-4,Beginner Guides (Beginner Guides),8740965,2023-08-10,15:57:48,57468,10.03,-25.71,18.39,,
Error Makes Clever,Python Tutorial - Python Full Course for Beginners in Tamil,https://www.youtube.com/watch?v=m67-bOpOoPU,Beginner Guides (Beginner Guides),8097323,2023-08-10,09:38:04,34684,30.9,-16.72,-27.41,,
freeCodeCamp.org,Python for Everybody - Full University Python Course,https://www.youtube.com/watch?v=8DvywoWv6fI,Beginner Guides (Beginner Guides),7771959,2019-08-11,13:40:10,49210,-1.35,-34.28,18.89,,
Programming with Mosh,Python Full Course for Beginners,https://www.youtube.com/watch?v=K5KVEU3aaeQ,Beginner Guides (Beginner Guides),7147948,2025-08-09,02:02:20,7340,37.52,-24.9,-16.42,,
edureka!,Python Full Course - 12 Hours | Python For Beginners - Full Course | Python Tutorial | Edureka,https://www.youtube.com/watch?v=WGJJIrtnfpk,Beginner Guides (Beginner Guides),6916274,2020-08-10,11:56:22,42982,0.72,-3.77,-46.17,,
TechWorld with Nana,Python Tutorial for Beginners - Learn Python in 5 Hours [FULL COURSE],https://www.youtube.com/watch?v=t8pPdKYpowI,Beginner Guides (Beginner Guides),6821497,2021-08-10,05:31:29,19889,34.55,-20.47,-46.05,,
Soy Dalto,PYTHON course from ZERO (Complete),https://www.youtube.com/watch?v=nKPbfIU442g,Beginner Guides (Beginner Guides),5834818,2023-08-10,08:06:30,29190,99.27,-32.0,-0.44,,
freeCodeCamp.org,OpenCV Course - Full Tutorial with Python,https://www.youtube.com/watch?v=oXlwWbU8l2o,Beginner Guides (Beginner Guides),5537338,2021-08-10,03:41:42,13302,24.59,27.49,-35.69,,
Corey Schafer,Python OOP Tutorial 1: Classes and Instances,https://www.youtube.com/watch?v=ZDa-Z5JzLYM,OOP Programming (OOP Programming),5006132,2016-08-11,15:24,924,1.71,-53.4,100.79,,
freeCodeCamp.org and Kylie Ying,12 Beginner Python Projects - Coding Course,https://www.youtube.com/watch?v=8ext9G7xspg,Beginner Guides (Beginner Guides),4925496,2021-08-10,03:00:29,10829,22.97,5.46,-69.35,,
Programming with Mosh,"Object-Oriented Programming, Simplified",https://www.youtube.com/watch?v=pTB0EiLXUC8,OOP Programming (OOP Programming),4807142,2018-08-11,07:34,454,14.57,-34.59,81.75,,
freeCodeCamp.org,"Python for Data Science - Course for Beginners (Learn Python, Pandas, NumPy, Matplotlib)",https://www.youtube.com/watch?v=LHBE6Q9XlzI,Data Science (Data Science),4787904,2020-08-10,12:19:51,44391,-15.04,59.18,69.55,,
freeCodeCamp.org and Beau Carnes,Python for Beginners – Full Course [Programming Tutorial],https://www.youtube.com/watch?v=eWRfhZUzrAc,Beginner Guides (Beginner Guides),4677726,2022-08-10,04:39:59,16799,24.11,-30.91,-21.41,,
Kevin Stratvert,👩‍💻 Python for Beginners Tutorial,https://www.youtube.com/watch?v=b093aqAZiPU,Beginner Guides (Beginner Guides),4542765,2021-08-10,01:03:21,3801,43.34,-6.96,-19.63,,
freeCodeCamp.org,Intermediate Python Programming Course,https://www.youtube.com/watch?v=HGOBQPFzWKo,Beginner Guides (Beginner Guides),4447122,2021-08-10,05:55:46,21346,34.12,-48.05,-18.12,,
Corey Schafer,Python Tutorial for Beginners 1: Install and Setup for Mac and Windows,https://www.youtube.com/watch?v=YYXdXT2l-Gg,Beginner Guides (Beginner Guides),4252026,2017-08-11,15:28,928,2.71,-47.93,-52.81,,
freeCodeCamp.org,"Data Analysis with Python - Full Course for Beginners (Numpy, Pandas, Matplotlib, Seaborn)",https://www.youtube.com/watch?v=r-uOLxNrNk8,"Beginner Guides (Beginner Guides, Data Science)",4164584,2020-08-10,04:22:13,15733,-39.57,63.16,78.26,,
Tech With Tim,Python Object Oriented Programming (OOP) - For Beginners,https://www.youtube.com/watch?v=JeznW_7DlB0,"Beginner Guides (Beginner Guides, OOP Programming)",4005137,2020-08-10,53:05,3185,17.37,-80.13,67.3,,
freeCodeCamp.org,"Solidity, Blockchain, and Smart Contract Course – Beginner to Expert Python Tutorial",https://www.youtube.com/watch?v=M576WGiDBdQ,Beginner Guides (Beginner Guides),3713398,2022-08-10,16:22:11,58931,51.93,-24.77,-9.61,,
Programming with Mosh,Python Machine Learning Tutorial (Data Science),https://www.youtube.com/watch?v=7eh4d6sabA0,"Beginner Guides (Beginner Guides, Data Science, Machine Learning)",3609040,2021-08-10,49:43,2983,-21.0,93.87,33.92,,
Keith Galli,"Complete Python Pandas Data Science Tutorial! (Reading CSV/Excel files, Sorting, Filtering, Groupby)",https://www.youtube.com/watch?v=vmEHCJofslg,"Data Science (Data Science, Script Utilities)",3514203,2019-08-11,01:00:26,3626,17.81,40.78,92.86,,
freeCodeCamp.org,Tkinter Course - Create Graphic User Interfaces in Python Tutorial,https://www.youtube.com/watch?v=YXPyB4XeYLA,Beginner Guides (Beginner Guides),3509533,2020-08-10,05:37:31,20251,76.9,-33.27,10.88,,
freeCodeCamp.org,TensorFlow 2.0 Complete Course - Python Neural Networks for Beginners Tutorial,https://www.youtube.com/watch?v=tPYj3fFJGjk,Machine Learning (Machine Learning),3480002,2020-08-10,06:52:08,24728,-15.1,92.8,-79.09,,
freeCodeCamp.org,PyTorch for Deep Learning & Machine Learning – Full Course,https://www.youtube.com/watch?v=V_xro1bcAuA,"Beginner Guides (Beginner Guides, Machine Learning)",3450434,2023-08-10,25:37:25,92245,-31.62,89.75,-32.64,,
Programming with Mosh,Django Tutorial for Beginners – Build Powerful Backends,https://www.youtube.com/watch?v=rHux0gMZ3Eg,"Beginner Guides (Beginner Guides, Web Backend)",3435451,2021-08-10,01:02:36,3756,-88.03,4.08,13.51,,
MoureDev by Brais Moure,Curso COMPLETO de PYTHON desde CERO para PRINCIPIANTES,https://www.youtube.com/watch?v=Kp4Mvapo5kc,Beginner Guides (Beginner Guides),3347239,2023-08-10,10:07:34,36454,45.16,-89.18,-76.61,,
freeCodeCamp.org,"Data Analysis with Python Course - Numpy, Pandas, Data Visualization",https://www.youtube.com/watch?v=GPVsHOlRBBI,"Beginner Guides (Beginner Guides, Data Science)",3303124,2021-08-10,09:56:22,35782,-51.99,51.39,73.48,,
freeCodeCamp.org,Data Structures and Algorithms in Python - Full Course for Beginners,https://www.youtube.com/watch?v=pkYVOmU3MgA,"Beginner Guides (Beginner Guides, Control Flow & Loops)",3285903,2022-08-10,12:30:50,45050,-34.92,16.77,-14.77,,
freeCodeCamp.org,Learn Python by Building Five Games - Full Course,https://www.youtube.com/watch?v=XGf2GcyHPhc,Beginner Guides (Beginner Guides),3181353,2020-08-10,06:43:42,24222,64.2,-54.53,-54.22,,
freeCodeCamp.org,Algorithmic Trading Using Python - Full Course,https://www.youtube.com/watch?v=xfzGZB4HhEE,Beginner Guides (Beginner Guides),3134196,2021-08-10,04:33:02,16382,7.71,-63.24,10.93,,
freeCodeCamp.org,Python API Development - Comprehensive Course for Beginners,https://www.youtube.com/watch?v=0sOvCWFmrtA,Web Backend (Web Backend),3041342,2022-08-10,19:00:27,68427,-64.89,-40.22,3.44,,
NetworkChuck,you need to learn Python RIGHT NOW!! // EP 1,https://www.youtube.com/watch?v=mRMmlo_Uqcs,Beginner Guides (Beginner Guides),2934939,2022-08-10,17:41,1061,67.6,-36.74,-40.03,,
Samson Zhang,"Building a neural network FROM SCRATCH (no Tensorflow/Pytorch, just numpy & math)",https://www.youtube.com/watch?v=w8yWXqWQYmU,"Data Science (Data Science, Machine Learning)",2831584,2021-08-10,31:28,1888,-0.5,84.06,33.3,,
Shradha Khapra,Lecture 8 : OOPS in Python | Object Oriented Programming | Classes & Objects | Python Full Course,https://www.youtube.com/watch?v=HeW-D6KpDwY,"Beginner Guides (Beginner Guides, OOP Programming)",2788976,2024-08-09,56:39,3399,-1.64,-109.65,58.54,,
freeCodeCamp.org,Python Backend Web Development Course (with Django),https://www.youtube.com/watch?v=jBzwzrDvZ18,Web Backend (Web Backend),2762950,2021-08-10,10:11:51,36711,-79.62,-43.13,9.92,,
Clever Programmer,Python Tutorial for Beginners - Full Course in 11 Hours [2020],https://www.youtube.com/watch?v=4F2m91eKmts,Beginner Guides (Beginner Guides),2469434,2020-08-10,11:00:08,39608,30.98,-2.03,-46.57,,
Telusko,#6 Python Tutorial for Beginners | Tuple | Set in Python,https://www.youtube.com/watch?v=Mf7eFtbVxFM,Machine Learning (Machine Learning),2402185,2018-08-11,06:40,400,3.21,45.42,-79.37,,
Corey Schafer,Python Django Tutorial: Full-Featured Web App Part 1 - Getting Started,https://www.youtube.com/watch?v=UmljXZIypDc,"Beginner Guides (Beginner Guides, Web Backend)",2399259,2019-08-11,15:32,932,-95.18,-17.16,-1.01,,
freeCodeCamp.org,Object Oriented Programming with Python - Full Course for Beginners,https://www.youtube.com/watch?v=Ej_02ICOIgs,"Beginner Guides (Beginner Guides, OOP Programming)",2348624,2022-08-10,02:12:35,7955,2.77,-84.6,58.81,,
Programming with Mosh,What is Python? Why Python is So Popular?,https://www.youtube.com/watch?v=Y8Tko2YC5hA,Beginner Guides (Beginner Guides),2320332,2019-08-11,04:07,247,61.14,4.04,-31.9,,
CodeWithHarry,15 Minute Python Tutorial For Beginners In Hindi (Full & Complete Python Crash Course),https://www.youtube.com/watch?v=fr1f84rg4Nw,Beginner Guides (Beginner Guides),2308908,2019-08-11,17:37,1057,17.93,-3.0,-28.64,,
Tech With Tim,9 HOURS of Python Projects - From Beginner to Advanced,https://www.youtube.com/watch?v=NpmFbWO6HPU,Beginner Guides (Beginner Guides),2264306,2024-08-09,09:19:59,33599,31.28,-21.15,-72.68,,
Tech With Tim,Python As Fast as Possible - Learn Python in ~75 Minutes,https://www.youtube.com/watch?v=VchuKL44s6E,Beginner Guides (Beginner Guides),2233156,2021-08-10,01:19:41,4781,98.25,-29.37,-68.59,,
freeCodeCamp.org,Python NumPy Tutorial for Beginners,https://www.youtube.com/watch?v=QUT1VHiLmmI,"Beginner Guides (Beginner Guides, Data Science)",2209577,2019-08-11,58:09,3489,-47.72,52.45,43.26,,
MIT OpenCourseWare,Lecture 1: Introduction to CS and Programming Using Python,https://www.youtube.com/watch?v=xAcTmDO6NTI,Beginner Guides (Beginner Guides),2164616,2024-08-09,01:03:30,3810,25.31,-43.95,20.64,,
Corey Schafer,Python Tutorial: if __name__ == '__main__',https://www.youtube.com/watch?v=sugvnHA7ElY,Beginner Guides (Beginner Guides),2122322,2015-08-12,08:43,523,59.93,-10.38,-15.72,,
Corey Schafer,Python Tutorial for Beginners 2: Strings - Working with Textual Data,https://www.youtube.com/watch?v=k9TUPpGqYTo,Beginner Guides (Beginner Guides),2118452,2017-08-11,21:11,1271,46.94,37.88,-26.07,,
Daniel Bourke,Learn PyTorch for deep learning in a day. Literally.,https://www.youtube.com/watch?v=Z_ikDlimN6A,"Beginner Guides (Beginner Guides, Machine Learning)",2102299,2022-08-10,25:36:57,92217,-24.94,108.49,-21.82,,
Telusko,OOP in Python | Object Oriented Programming,https://www.youtube.com/watch?v=qiSCMNBIP2g,"OOP Programming (OOP Programming, Machine Learning)",2082238,2019-08-11,01:45:19,6319,-11.01,-41.64,71.3,,
Corey Schafer,Python Tutorial: File Objects - Reading and Writing to Files,https://www.youtube.com/watch?v=Uh2ebFW8OYM,Beginner Guides (Beginner Guides),2067862,2016-08-11,24:33,1473,13.35,-87.33,-46.69,,
midudev,Curso COMPLETO de Python DESDE CERO para Principiantes 2025,https://www.youtube.com/watch?v=TkN2i-_4N4g,Beginner Guides (Beginner Guides),2041730,2025-08-09,08:32:52,30772,35.28,-91.13,-79.98,,
Internet Made Coder,3 PYTHON AUTOMATION PROJECTS FOR BEGINNERS,https://www.youtube.com/watch?v=vEQ8CXFWLZU,Web Scraping & Automation (Web Scraping & Automation),2010285,2022-08-10,17:00,1020,-30.02,-44.92,-101.38,,
freeCodeCamp.org,Automate with Python – Full Course for Beginners,https://www.youtube.com/watch?v=PXMJ6FS7llk,Beginner Guides (Beginner Guides),2001197,2022-08-10,02:42:55,9775,12.6,-54.24,-22.94,,
Corey Schafer,Python OOP Tutorial 2: Class Variables,https://www.youtube.com/watch?v=BJ-VvGyQxho,OOP Programming (OOP Programming),1929625,2016-08-11,11:41,701,0.26,-23.57,105.7,,
freeCodeCamp.org,Web Scraping with Python - Beautiful Soup Crash Course,https://www.youtube.com/watch?v=XVv6mJpFOb0,Web Scraping & Automation (Web Scraping & Automation),1811498,2021-08-10,01:08:23,4103,-64.24,-87.29,-90.03,,
freeCodeCamp Español,Aprende Python - Curso de Python desde Cero,https://www.youtube.com/watch?v=DLikpfc64cA,Beginner Guides (Beginner Guides),1798980,2021-08-10,04:36:43,16603,44.97,-78.85,-87.94,,
Corey Schafer,"Python Tutorial for Beginners 4: Lists, Tuples, and Sets",https://www.youtube.com/watch?v=W8KRzm-HUcc,"Beginner Guides (Beginner Guides, Control Flow & Loops)",1796466,2017-08-11,29:04,1744,-51.47,18.77,-21.06,,
Corey Schafer,Python Tutorial for Beginners 5: Dictionaries - Working with Key-Value Pairs,https://www.youtube.com/watch?v=daefaLgNkw0,"Beginner Guides (Beginner Guides, Control Flow & Loops)",1780472,2017-08-11,09:59,599,-21.5,21.25,-6.43,,
Tech With Tim,Automate Excel With Python - Python Excel Tutorial (OpenPyXL),https://www.youtube.com/watch?v=7YS6YDQKFh0,Beginner Guides (Beginner Guides),1755698,2021-08-10,38:01,2281,-3.27,-50.83,-10.55,,
Corey Schafer,Python OOP Tutorial 3: classmethods and staticmethods,https://www.youtube.com/watch?v=rq8cL2XMM5M,OOP Programming (OOP Programming),1743603,2016-08-11,15:20,920,4.92,-36.78,96.42,,
Corey Schafer,Python Pandas Tutorial (Part 1): Getting Started with Data Analysis - Installation and Loading Data,https://www.youtube.com/watch?v=ZyhVh-qRZPA,"Beginner Guides (Beginner Guides, Data Science)",1716542,2020-08-10,23:01,1381,-67.89,41.05,84.95,,
Jenny's Lectures CS IT,Introduction to Python Programming | Python for Beginners #lec1,https://www.youtube.com/watch?v=DInMru2Eq6E,Beginner Guides (Beginner Guides),1679479,2023-08-10,11:14,674,26.05,-23.2,16.58,,
CS Dojo,Classes and Objects with Python - Part 1 (Python Tutorial #9),https://www.youtube.com/watch?v=wfcWRAxRVBA,"Beginner Guides (Beginner Guides, OOP Programming)",1663051,2018-08-11,11:36,696,-10.24,-101.64,70.56,,
Thu Vu,How I Would Learn Python FAST (if I could start over),https://www.youtube.com/watch?v=St48epdRDZw,"Beginner Guides (Beginner Guides, Machine Learning)",1654824,2024-08-09,12:18,738,-7.89,76.74,-11.23,,
Tech With Tim,"Python Selenium Tutorial #1 - Web Scraping, Bots & Testing",https://www.youtube.com/watch?v=Xjv1sY630Uc,Web Scraping & Automation (Web Scraping & Automation),1618989,2020-08-10,11:41,701,-32.52,-83.3,-72.15,,
Indently,Learn Python in Less than 10 Minutes for Beginners (Fast & Easy),https://www.youtube.com/watch?v=fWjsdhR3z3c,Beginner Guides (Beginner Guides),1563736,2021-08-10,10:30,630,92.51,-30.09,-51.03,,
freeCodeCamp.org,Algorithmic Trading – Machine Learning & Quant Strategies Course with Python,https://www.youtube.com/watch?v=9Y3yaoi9rUQ,Machine Learning (Machine Learning),1548187,2024-08-09,02:59:20,10760,-11.86,42.37,-66.54,,
Corey Schafer,Python Tutorial: Unit Testing Your Code with the unittest Module,https://www.youtube.com/watch?v=6tNS--WetLI,Beginner Guides (Beginner Guides),1516207,2018-08-11,39:12,2352,60.09,-65.76,-0.51,,
Indently,10 Important Python Concepts In 20 Minutes,https://www.youtube.com/watch?v=Gx5qb1uHss4,Beginner Guides (Beginner Guides),1506529,2024-08-09,18:49,1129,100.02,-6.01,-48.71,,
freeCodeCamp.org,Learn RAG From Scratch – Python AI Tutorial from a LangChain Engineer,https://www.youtube.com/watch?v=sVcwVQRHIc8,Machine Learning (Machine Learning),1506365,2024-08-09,02:33:11,9191,-23.23,53.05,-102.87,,
Corey Schafer,Python OOP Tutorial 4: Inheritance - Creating Subclasses,https://www.youtube.com/watch?v=RSl87lqOXDE,OOP Programming (OOP Programming),1496299,2016-08-11,19:40,1180,18.77,-60.97,108.71,,
codebasics,Python Pandas Tutorial 1. What is Pandas python? Introduction and Installation,https://www.youtube.com/watch?v=CmorAWRsCAw,"Beginner Guides (Beginner Guides, Data Science, Web Backend)",1489804,2017-08-11,09:23,563,-71.52,19.73,55.83,,
Luke Barousse,Python for Data Analytics - Full Course for Beginners,https://www.youtube.com/watch?v=wUSDVGivd-8,Beginner Guides (Beginner Guides),1477083,2024-08-09,11:09:41,40181,24.72,-11.59,-9.36,,
freeCodeCamp.org,Create a Large Language Model from Scratch with Python – Tutorial,https://www.youtube.com/watch?v=UU1WVnMk4E8,Beginner Guides (Beginner Guides),1444954,2024-08-09,05:43:41,20621,6.67,19.52,-16.47,,
Vamsi Bhavani,Python full course in telugu in 1 hour | Complete python course | Vamsi Bhavani,https://www.youtube.com/watch?v=WHY3bz5_QdI,Beginner Guides (Beginner Guides),1441750,2022-08-10,55:20,3320,39.84,-39.66,-0.55,,
Corey Schafer,10 Python Tips and Tricks For Writing Better Code,https://www.youtube.com/watch?v=C-gEQdGVXbk,Beginner Guides (Beginner Guides),1410600,2019-08-11,39:21,2361,54.49,-89.66,14.35,,
sentdex,"Deep Learning with Python, TensorFlow, and Keras tutorial",https://www.youtube.com/watch?v=wQ8BIBpya2k,"Beginner Guides (Beginner Guides, Machine Learning)",1366901,2019-08-11,20:34,1234,-21.71,103.42,-39.61,,
Corey Schafer,Regular Expressions (Regex) Tutorial: How to Match Any Pattern of Text,https://www.youtube.com/watch?v=sa-TUpSx1JA,Beginner Guides (Beginner Guides),1360241,2018-08-11,37:55,2275,81.26,-31.66,46.25,,
Fireship,PyTorch in 100 Seconds,https://www.youtube.com/watch?v=ORMx45xqWkA,Machine Learning (Machine Learning),1355050,2023-08-10,02:42,162,-4.83,80.51,-99.35,,
Corey Schafer,Python Tutorial for Beginners 8: Functions,https://www.youtube.com/watch?v=9Os0o3wzS_I,"Beginner Guides (Beginner Guides, Control Flow & Loops)",1333271,2017-08-11,21:47,1307,-21.46,3.67,-12.12,,
freeCodeCamp.org,Kivy Course - Create Python Games and Mobile Apps,https://www.youtube.com/watch?v=l8Imtec4ReQ,Beginner Guides (Beginner Guides),1280348,2021-08-10,05:41:26,20486,77.84,-62.64,-56.46,,
Fireship,TensorFlow in 100 Seconds,https://www.youtube.com/watch?v=i8NETqtGHms,Machine Learning (Machine Learning),1261849,2022-08-10,02:39,159,6.02,77.68,-106.71,,
Dave Ebbelaar,Python for AI - Full Beginner Course,https://www.youtube.com/watch?v=ygXn5nV5qFc,"Beginner Guides (Beginner Guides, Machine Learning)",1249909,2025-11-12,05:15:31,18931,-35.84,82.55,-6.56,,
Corey Schafer,Python Tutorial: re Module - How to Write and Match Regular Expressions (Regex),https://www.youtube.com/watch?v=K8L6KVGG-7o,Beginner Guides (Beginner Guides),1247606,2018-08-11,53:17,3197,88.84,-36.8,40.46,,
Programming with Mosh,Python Functions | Python Tutorial for Absolute Beginners #1,https://www.youtube.com/watch?v=u-OmVr_fT4s,Control Flow & Loops (Control Flow & Loops),1240645,2019-08-11,30:33,1833,-17.6,1.87,6.63,,
freeCodeCamp.org,Deep Learning for Computer Vision with Python and TensorFlow – Complete Course,https://www.youtube.com/watch?v=IA3WxTTPXqQ,"Beginner Guides (Beginner Guides, Machine Learning)",1194065,2023-08-10,37:16:40,134200,-46.05,83.5,-43.4,,
Corey Schafer,Python Tutorial: Web Scraping with BeautifulSoup and Requests,https://www.youtube.com/watch?v=ng2o98k983k,Web Scraping & Automation (Web Scraping & Automation),1189875,2018-08-11,45:48,2748,-52.75,-35.04,-74.23,,
Programming with Mosh,Python Tutorials for Beginners - Learn Python Online,https://www.youtube.com/watch?v=yE9v9rt6ziw,Beginner Guides (Beginner Guides),1173299,2019-08-11,02:25:53,8753,69.28,-40.99,-79.59,,
freeCodeCamp.org,Python Automation Tutorial – How to Automate Tasks for Beginners [Full Course],https://www.youtube.com/watch?v=s8XjEuplx_U,"Beginner Guides (Beginner Guides, Web Scraping & Automation)",1147668,2022-08-10,03:10:29,11429,-28.43,-119.41,-51.55,,
Corey Schafer,"Python Requests Tutorial: Request Web Pages, Download Images, POST Data, Read JSON, and More",https://www.youtube.com/watch?v=tb8gHvYlCFs,"Web Scraping & Automation (Web Scraping & Automation, Script Utilities)",1135928,2019-08-11,25:00,1500,-63.59,6.0,-61.77,,
Dave Gray,Python Full Course for Beginners | Complete All-in-One Tutorial | 9 Hours,https://www.youtube.com/watch?v=H2EJuAcrZYU,Beginner Guides (Beginner Guides),1110613,2023-08-10,08:38:56,31136,19.99,-16.96,-45.36,,
Python Programmer,Learn NUMPY in 5 minutes - BEST Python Library!,https://www.youtube.com/watch?v=xECXZ3tyONo,"Beginner Guides (Beginner Guides, Data Science)",1098017,2019-08-11,13:37,817,-63.22,68.66,32.62,,
freeCodeCamp.org,Python Tutorial for Beginners (with mini-projects),https://www.youtube.com/watch?v=qwAFL1597eM,Beginner Guides (Beginner Guides),1095270,2024-08-09,08:41:53,31313,45.84,-10.38,-63.46,,
Programming with Mosh,The Complete Machine Learning Roadmap,https://www.youtube.com/watch?v=7IgVGSaQPaw,"Beginner Guides (Beginner Guides, Machine Learning)",1079971,2024-08-09,05:24,324,-17.11,81.14,-37.03,,
freeCodeCamp.org,Machine Learning with Python and Scikit-Learn – Full Course,https://www.youtube.com/watch?v=hDKCxebp88A,"Beginner Guides (Beginner Guides, Machine Learning)",1078798,2024-08-09,18:00:34,64834,-18.66,65.72,-25.19,,
edureka!,Python Tutorial For Beginners | Python Full Course From Scratch | Python Programming | Edureka,https://www.youtube.com/watch?v=vaysJAMDaZw,Beginner Guides (Beginner Guides),1076595,2019-08-11,07:13:34,26014,4.1,-20.21,-23.47,,
Corey Schafer,Python Tutorial for Beginners 7: Loops and Iterations - For/While Loops,https://www.youtube.com/watch?v=6iF8Xb7Z3wQ,"Beginner Guides (Beginner Guides, Control Flow & Loops)",1072198,2017-08-11,10:14,614,-36.15,15.96,1.42,,
Corey Schafer,"Python SQLite Tutorial: Complete Overview - Creating a Database, Table, and Running Queries",https://www.youtube.com/watch?v=pd-0G0MigUA,"Beginner Guides (Beginner Guides, Web Backend)",1059433,2017-08-11,29:49,1789,-98.01,11.89,30.07,,
Programming with Mosh,Learn Python Programming - Python Course,https://www.youtube.com/watch?v=f79MRyMsjrQ,Beginner Guides (Beginner Guides),1046819,2019-08-11,01:48:05,6485,44.35,-50.19,-32.87,,
Visual Studio Code,Getting Started with Python in VS Code (Official Video),https://www.youtube.com/watch?v=D2cwvpJSBX4,Beginner Guides (Beginner Guides),1042577,2025-08-09,10:19,619,66.14,-96.15,-29.69,,
Traversy Media,Python Crash Course For Beginners,https://www.youtube.com/watch?v=JJmcL1N2KQs,"Beginner Guides (Beginner Guides, Control Flow & Loops)",1033710,2019-08-11,01:35:46,5746,-31.26,6.04,-25.16,,
Corey Schafer,Python Tutorial: Decorators - Dynamically Alter The Functionality Of Your Functions,https://www.youtube.com/watch?v=FsAPt_9Bf3U,Control Flow & Loops (Control Flow & Loops),1007991,2016-08-11,30:27,1827,-31.33,-2.58,11.28,,
freeCodeCamp.org,Keras with TensorFlow Course - Python Deep Learning and Neural Networks for Beginners Tutorial,https://www.youtube.com/watch?v=qFJeN9V1ZsI,"Machine Learning (Machine Learning, Web Backend)",1004779,2020-08-10,02:47:54,10074,-24.61,99.81,-95.12,,
Corey Schafer,Python Tutorial for Beginners 9: Import Modules and Exploring The Standard Library,https://www.youtube.com/watch?v=CqvZ3vGoGs0,Beginner Guides (Beginner Guides),1003548,2017-08-11,21:57,1317,42.1,7.31,-32.26,,
Corey Schafer,Python Tutorial for Beginners 3: Integers and Floats - Working with Numeric Data,https://www.youtube.com/watch?v=khKv-8q7YmY,Beginner Guides (Beginner Guides),994484,2017-08-11,11:55,715,52.99,50.82,-31.31,,
Corey Schafer,Preparing for a Python Interview: 10 Things You Should Know,https://www.youtube.com/watch?v=DEwgZNC-KyE,Beginner Guides (Beginner Guides),986983,2016-08-11,22:55,1375,101.3,-18.29,-27.59,,
Indently,Learn Python in Only 30 Minutes (Beginner Tutorial),https://www.youtube.com/watch?v=Ro_MScTDfU4,Beginner Guides (Beginner Guides),980880,2025-08-09,30:42,1842,80.68,4.0,-40.86,,
Programming with Mosh,Python Projects for Beginners – Master Problem-Solving! 🚀,https://www.youtube.com/watch?v=yVl_G-F7m8c,Beginner Guides (Beginner Guides),949671,2025-08-09,53:00,3180,40.09,-1.58,-87.34,,
freeCodeCamp.org,"Selenium Course for Beginners - Web Scraping Bots, Browser Automation, Testing (Tutorial)",https://www.youtube.com/watch?v=j7VZsCCnptM,Web Scraping & Automation (Web Scraping & Automation),937770,2022-08-10,03:00:39,10839,-33.35,-93.16,-81.26,,
Corey Schafer,Python Tutorial: Generators - How to use them and the benefits you receive,https://www.youtube.com/watch?v=bD05uGo_sVI,Beginner Guides (Beginner Guides),926028,2016-08-11,11:14,674,62.54,14.31,-14.04,,
